external_id,name,type,lat,lng,district_name,junction_name,has_anpr,has_face_recog,is_active,coverage_radius_m
MC-P-0373,MCCTNS Camera Rajajinagar 373,MCCTNS_Private,13.001118,77.542313,North Bengaluru,,false,false,true,20
MC-P-0309,MCCTNS Camera Whitefield 309,MCCTNS_Private,12.973704,77.7,Bengaluru Urban,,false,false,true,20
SC-0152,Safe City Camera 152,Safe_City,12.952893,77.573632,Bengaluru Urban,,true,true,true,50
MC-P-0547,MCCTNS Camera Whitefield 547,MCCTNS_Private,12.971381,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0176,MCCTNS Camera Banashankari 176,MCCTNS_RWA,12.93012,77.539422,Bengaluru Urban,,false,false,true,20
BATCS-0145,Traffic Signal Camera 145,BATCS,12.975032,77.570869,Central Bengaluru,,true,false,true,80
SC-0018,Safe City Camera 18,Safe_City,12.910517,77.585464,South Bengaluru,JP Nagar,true,true,true,50
MC-P-0197,MCCTNS Camera BTM Layout 197,MCCTNS_Private,12.917821,77.624511,South Bengaluru,Silk Board,false,false,true,20
MC-C-0254,MCCTNS Camera Whitefield 254,MCCTNS_Commercial,12.97018,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0213,MCCTNS Camera BTM Layout 213,MCCTNS_RWA,12.916745,77.60961,South Bengaluru,BTM Layout,false,false,true,20
MC-P-0082,MCCTNS Camera Electronic City 82,MCCTNS_Private,12.85,77.679717,Bengaluru Urban,,false,false,true,20
MC-C-0136,MCCTNS Camera Whitefield 136,MCCTNS_Commercial,12.971059,77.7,Bengaluru Urban,,false,false,true,20
SC-0121,Safe City Camera 121,Safe_City,13.004948,77.548898,North Bengaluru,,true,true,true,50
BATCS-0171,Traffic Signal Camera 171,BATCS,12.935485,77.51299,Bengaluru Urban,,true,false,true,80
MC-P-0116,MCCTNS Camera Electronic City 116,MCCTNS_Private,12.85,77.693333,Bengaluru Urban,,false,false,true,20
MC-C-0028,MCCTNS Camera JP Nagar 28,MCCTNS_Commercial,12.919234,77.588012,South Bengaluru,,false,false,true,20
BATCS-0335,Traffic Signal Camera 335,BATCS,12.975403,77.574675,Central Bengaluru,,true,false,true,80
MC-R-0187,MCCTNS Camera Commercial Street 187,MCCTNS_RWA,12.993598,77.61911,Central Bengaluru,,false,false,true,20
MC-P-0605,MCCTNS Camera BTM Layout 605,MCCTNS_Private,12.91745,77.617961,South Bengaluru,Silk Board,false,false,true,20
SC-0134,Safe City Camera 134,Safe_City,12.972168,77.593527,Central Bengaluru,,true,true,true,50
SC-0123,Safe City Camera 123,Safe_City,12.972018,77.619412,Central Bengaluru,,true,true,true,50
MC-R-0124,MCCTNS Camera Electronic City 124,MCCTNS_RWA,12.850379,77.68239,Bengaluru Urban,,false,false,true,20
BATCS-0153,Traffic Signal Camera 153,BATCS,12.928822,77.566286,South Bengaluru,,true,false,true,80
MC-C-0040,MCCTNS Camera BTM Layout 40,MCCTNS_Commercial,12.915822,77.620201,South Bengaluru,Silk Board,false,false,true,20
MC-C-0107,MCCTNS Camera BTM Layout 107,MCCTNS_Commercial,12.914594,77.610373,South Bengaluru,BTM Layout,false,false,true,20
MC-R-0234,MCCTNS Camera Rajajinagar 234,MCCTNS_RWA,13.005295,77.554409,North Bengaluru,Rajajinagar,false,false,true,20
MC-R-0280,MCCTNS Camera Whitefield 280,MCCTNS_RWA,12.966285,77.7,East Bengaluru,,false,false,true,20
SC-0169,Safe City Camera 169,Safe_City,13.005629,77.564422,North Bengaluru,Malleshwaram,true,true,true,50
MC-R-0015,MCCTNS Camera Malleshwaram 15,MCCTNS_RWA,13.015161,77.557973,North Bengaluru,,false,false,true,20
MC-P-0265,MCCTNS Camera Jayanagar 265,MCCTNS_Private,12.936503,77.584579,Bengaluru Urban,,false,false,true,20
SC-0043,Safe City Camera 43,Safe_City,13.036929,77.565989,North Bengaluru,,true,true,true,50
MC-C-0094,MCCTNS Camera Jayanagar 94,MCCTNS_Commercial,12.935199,77.583618,Bengaluru Urban,Jayanagar,false,false,true,20
MC-P-0277,MCCTNS Camera BTM Layout 277,MCCTNS_Private,12.912658,77.604666,South Bengaluru,BTM Layout,false,false,true,20
BATCS-0275,Traffic Signal Camera 275,BATCS,12.925222,77.63354,South Bengaluru,,true,false,true,80
SC-0041,Safe City Camera 41,Safe_City,12.951664,77.590879,Bengaluru Urban,,true,true,true,50
SC-0214,Safe City Camera 214,Safe_City,12.962556,77.595154,Bengaluru Urban,,true,true,true,50
BATCS-0291,Traffic Signal Camera 291,BATCS,12.912427,77.638087,South Bengaluru,HSR Layout,true,false,true,80
MC-R-0355,MCCTNS Camera Electronic City 355,MCCTNS_RWA,12.85,77.681027,Bengaluru Urban,,false,false,true,20
BATCS-0076,Traffic Signal Camera 76,BATCS,12.981696,77.62851,Central Bengaluru,,true,false,true,80
SC-0086,Safe City Camera 86,Safe_City,13.018066,77.557777,North Bengaluru,,true,true,true,50
BATCS-0092,Traffic Signal Camera 92,BATCS,13.042533,77.5147,North Bengaluru,,true,false,true,80
MC-R-0380,MCCTNS Camera Electronic City 380,MCCTNS_RWA,12.85,77.667683,Bengaluru Urban,,false,false,true,20
BATCS-0203,Traffic Signal Camera 203,BATCS,12.939649,77.625369,East Bengaluru,Koramangala 5th Block,true,false,true,80
MC-C-0221,MCCTNS Camera Manyata Tech Park 221,MCCTNS_Commercial,13.043281,77.637098,North Bengaluru,,false,false,true,20
MC-P-0538,MCCTNS Camera Jayanagar 538,MCCTNS_Private,12.917536,77.57078,South Bengaluru,,false,false,true,20
MC-P-0169,MCCTNS Camera Rajajinagar 169,MCCTNS_Private,12.995342,77.542117,Bengaluru Urban,,false,false,true,20
MC-C-0231,MCCTNS Camera Rajajinagar 231,MCCTNS_Commercial,12.997632,77.556171,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0280,MCCTNS Camera Whitefield 280,MCCTNS_Private,12.961498,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-P-0012,MCCTNS Camera Malleshwaram 12,MCCTNS_Private,13.002463,77.556244,North Bengaluru,Rajajinagar,false,false,true,20
MC-P-0181,MCCTNS Camera JP Nagar 181,MCCTNS_Private,12.909951,77.582319,South Bengaluru,JP Nagar,false,false,true,20
SC-0241,Safe City Camera 241,Safe_City,12.981853,77.5974,Central Bengaluru,,true,true,false,50
MC-R-0277,MCCTNS Camera Jayanagar 277,MCCTNS_RWA,12.943646,77.578853,Bengaluru Urban,,false,false,true,20
MC-R-0088,MCCTNS Camera Jayanagar 88,MCCTNS_RWA,12.930964,77.574886,Bengaluru Urban,,false,false,true,20
MC-P-0590,MCCTNS Camera Electronic City 590,MCCTNS_Private,12.850498,77.669061,Bengaluru Urban,,false,false,true,20
BATCS-0287,Traffic Signal Camera 287,BATCS,12.961068,77.588002,Bengaluru Urban,,true,false,true,80
MC-P-0492,MCCTNS Camera BTM Layout 492,MCCTNS_Private,12.907588,77.624678,South Bengaluru,,false,false,true,20
MC-C-0088,MCCTNS Camera BTM Layout 88,MCCTNS_Commercial,12.916418,77.624587,South Bengaluru,Silk Board,false,false,true,20
MC-P-0332,MCCTNS Camera Commercial Street 332,MCCTNS_Private,12.977352,77.617018,Central Bengaluru,MG Road,false,false,true,20
SC-0201,Safe City Camera 201,Safe_City,12.930371,77.576036,Bengaluru Urban,,true,true,true,50
MC-P-0179,MCCTNS Camera Rajajinagar 179,MCCTNS_Private,12.99582,77.544171,Bengaluru Urban,,false,false,true,20
BATCS-0095,Traffic Signal Camera 95,BATCS,12.951423,77.590916,Bengaluru Urban,,true,false,true,80
SC-0216,Safe City Camera 216,Safe_City,13.005739,77.593194,North Bengaluru,,true,true,true,50
SC-0109,Safe City Camera 109,Safe_City,12.916763,77.609738,South Bengaluru,BTM Layout,true,true,true,50
BATCS-0001,Traffic Signal Camera 1,BATCS,13.031759,77.635817,North Bengaluru,,true,false,true,80
MC-C-0126,MCCTNS Camera Whitefield 126,MCCTNS_Commercial,12.962053,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
MC-P-0079,MCCTNS Camera Commercial Street 79,MCCTNS_Private,12.985875,77.618424,Central Bengaluru,,false,false,true,20
BATCS-0352,Traffic Signal Camera 352,BATCS,13.004469,77.55384,North Bengaluru,Rajajinagar,true,false,true,80
MC-R-0120,MCCTNS Camera Rajajinagar 120,MCCTNS_RWA,12.999127,77.567871,Central Bengaluru,Malleshwaram,false,false,true,20
MC-P-0019,MCCTNS Camera Banashankari 19,MCCTNS_Private,12.929613,77.559437,South Bengaluru,,false,false,true,20
MC-P-0475,MCCTNS Camera JP Nagar 475,MCCTNS_Private,12.909614,77.587046,South Bengaluru,JP Nagar,false,false,true,20
MC-C-0074,MCCTNS Camera Banashankari 74,MCCTNS_Commercial,12.923232,77.561315,South Bengaluru,,false,false,true,20
BATCS-0256,Traffic Signal Camera 256,BATCS,13.008918,77.563156,North Bengaluru,,true,false,true,80
BATCS-0174,Traffic Signal Camera 174,BATCS,12.959693,77.574522,Bengaluru Urban,,true,false,true,80
BATCS-0072,Traffic Signal Camera 72,BATCS,12.929905,77.632914,South Bengaluru,,true,false,true,80
MC-P-0460,MCCTNS Camera Electronic City 460,MCCTNS_Private,12.85,77.67117,Bengaluru Urban,,false,false,true,20
SC-0126,Safe City Camera 126,Safe_City,12.952357,77.620256,East Bengaluru,,true,true,true,50
MC-P-0225,MCCTNS Camera Commercial Street 225,MCCTNS_Private,12.970733,77.611079,Central Bengaluru,MG Road,false,false,true,20
MC-P-0595,MCCTNS Camera Commercial Street 595,MCCTNS_Private,12.982389,77.606792,Central Bengaluru,Commercial Street,false,false,true,20
BATCS-0331,Traffic Signal Camera 331,BATCS,12.912892,77.680206,South Bengaluru,,true,false,true,80
MC-P-0496,MCCTNS Camera Manyata Tech Park 496,MCCTNS_Private,13.04548,77.626429,North Bengaluru,Manyata Tech Park,false,false,true,20
SC-0023,Safe City Camera 23,Safe_City,12.966722,77.661449,East Bengaluru,,true,true,true,50
MC-P-0242,MCCTNS Camera Malleshwaram 242,MCCTNS_Private,13.003616,77.57094,North Bengaluru,Malleshwaram,false,false,true,20
BATCS-0264,Traffic Signal Camera 264,BATCS,12.916993,77.595008,South Bengaluru,,true,false,false,80
BATCS-0081,Traffic Signal Camera 81,BATCS,13.003818,77.549068,North Bengaluru,,true,false,true,80
BATCS-0252,Traffic Signal Camera 252,BATCS,12.959498,77.555786,Bengaluru Urban,,true,false,true,80
SC-0244,Safe City Camera 244,Safe_City,12.991255,77.614051,Central Bengaluru,,true,true,true,50
MC-P-0105,MCCTNS Camera Banashankari 105,MCCTNS_Private,12.928638,77.546398,South Bengaluru,Banashankari,false,false,false,20
MC-C-0096,MCCTNS Camera Manyata Tech Park 96,MCCTNS_Commercial,13.047322,77.620611,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0011,Traffic Signal Camera 11,BATCS,13.005436,77.593179,North Bengaluru,,true,false,false,80
BATCS-0369,Traffic Signal Camera 369,BATCS,13.028718,77.663787,North Bengaluru,,true,false,true,80
MC-P-0369,MCCTNS Camera Whitefield 369,MCCTNS_Private,12.978533,77.7,Bengaluru Urban,,false,false,true,20
MC-P-0561,MCCTNS Camera Electronic City 561,MCCTNS_Private,12.85,77.685525,Bengaluru Urban,,false,false,true,20
MC-R-0282,MCCTNS Camera Manyata Tech Park 282,MCCTNS_RWA,13.05,77.620211,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0507,MCCTNS Camera Manyata Tech Park 507,MCCTNS_Private,13.042308,77.632929,North Bengaluru,,false,false,true,20
MC-R-0292,MCCTNS Camera Banashankari 292,MCCTNS_RWA,12.928954,77.545156,South Bengaluru,Banashankari,false,false,true,20
SC-0025,Safe City Camera 25,Safe_City,12.931099,77.576329,Bengaluru Urban,,true,true,true,50
MC-R-0378,MCCTNS Camera Rajajinagar 378,MCCTNS_RWA,12.990049,77.545565,Bengaluru Urban,,false,false,true,20
MC-R-0253,MCCTNS Camera Electronic City 253,MCCTNS_RWA,12.85,77.673491,Bengaluru Urban,,false,false,true,20
BATCS-0255,Traffic Signal Camera 255,BATCS,12.991267,77.657267,Bengaluru Urban,,true,false,true,80
MC-R-0188,MCCTNS Camera Whitefield 188,MCCTNS_RWA,12.975224,77.7,Bengaluru Urban,,false,false,true,20
MC-C-0184,MCCTNS Camera Whitefield 184,MCCTNS_Commercial,12.980051,77.7,Bengaluru Urban,,false,false,false,20
MC-P-0470,MCCTNS Camera Rajajinagar 470,MCCTNS_Private,12.997218,77.559519,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0116,MCCTNS Camera BTM Layout 116,MCCTNS_RWA,12.916512,77.6111,South Bengaluru,BTM Layout,false,false,true,20
MC-P-0256,MCCTNS Camera Whitefield 256,MCCTNS_Private,12.971822,77.7,Bengaluru Urban,,false,false,true,20
MC-P-0178,MCCTNS Camera BTM Layout 178,MCCTNS_Private,12.916089,77.61034,South Bengaluru,BTM Layout,false,false,true,20
MC-R-0339,MCCTNS Camera Electronic City 339,MCCTNS_RWA,12.85,77.686812,Bengaluru Urban,,false,false,true,20
MC-P-0555,MCCTNS Camera Jayanagar 555,MCCTNS_Private,12.931148,77.58145,Bengaluru Urban,Jayanagar,false,false,true,20
MC-C-0087,MCCTNS Camera Manyata Tech Park 87,MCCTNS_Commercial,13.047314,77.621957,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-R-0274,MCCTNS Camera Banashankari 274,MCCTNS_RWA,12.935173,77.55927,Bengaluru Urban,,false,false,true,20
MC-R-0114,MCCTNS Camera Manyata Tech Park 114,MCCTNS_RWA,13.05,77.623913,North Bengaluru,Manyata Tech Park,false,false,false,20
MC-P-0215,MCCTNS Camera Rajajinagar 215,MCCTNS_Private,12.998515,77.555404,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0523,MCCTNS Camera Jayanagar 523,MCCTNS_Private,12.915716,77.592901,South Bengaluru,,false,false,true,20
BATCS-0041,Traffic Signal Camera 41,BATCS,12.906494,77.580458,South Bengaluru,JP Nagar,true,false,true,80
MC-C-0215,MCCTNS Camera Manyata Tech Park 215,MCCTNS_Commercial,13.041884,77.616472,North Bengaluru,,false,false,true,20
MC-P-0063,MCCTNS Camera Manyata Tech Park 63,MCCTNS_Private,13.048873,77.608173,North Bengaluru,,false,false,true,20
BATCS-0379,Traffic Signal Camera 379,BATCS,12.96039,77.601359,East Bengaluru,,true,false,true,80
MC-P-0199,MCCTNS Camera JP Nagar 199,MCCTNS_Private,12.909362,77.569219,South Bengaluru,,false,false,true,20
MC-C-0201,MCCTNS Camera JP Nagar 201,MCCTNS_Commercial,12.90528,77.59729,South Bengaluru,,false,false,true,20
MC-C-0149,MCCTNS Camera Electronic City 149,MCCTNS_Commercial,12.85,77.68764,Bengaluru Urban,,false,false,true,20
BATCS-0131,Traffic Signal Camera 131,BATCS,12.978251,77.636857,Central Bengaluru,Indiranagar 100ft Road,true,false,true,80
SC-0267,Safe City Camera 267 - MG Road,Safe_City,12.977108,77.609111,Central Bengaluru,MG Road,true,true,true,50
BATCS-0204,Traffic Signal Camera 204,BATCS,12.928454,77.597193,South Bengaluru,,true,false,true,80
BATCS-0257,Traffic Signal Camera 257,BATCS,12.952394,77.620259,East Bengaluru,,true,false,true,80
MC-P-0237,MCCTNS Camera Electronic City 237,MCCTNS_Private,12.85,77.685885,Bengaluru Urban,,false,false,false,20
SC-0212,Safe City Camera 212,Safe_City,13.032101,77.621969,North Bengaluru,,true,true,true,50
MC-P-0503,MCCTNS Camera Whitefield 503,MCCTNS_Private,12.969285,77.7,East Bengaluru,,false,false,true,20
MC-C-0227,MCCTNS Camera Commercial Street 227,MCCTNS_Commercial,12.988651,77.624558,Central Bengaluru,,false,false,true,20
MC-C-0118,MCCTNS Camera Commercial Street 118,MCCTNS_Commercial,12.979374,77.600404,Central Bengaluru,,false,false,false,20
MC-P-0142,MCCTNS Camera Rajajinagar 142,MCCTNS_Private,13.001769,77.547534,North Bengaluru,,false,false,true,20
MC-R-0027,MCCTNS Camera JP Nagar 27,MCCTNS_RWA,12.906219,77.587172,South Bengaluru,JP Nagar,false,false,false,20
BATCS-0371,Traffic Signal Camera 371,BATCS,13.002103,77.61233,North Bengaluru,,true,false,true,80
MC-R-0148,MCCTNS Camera Rajajinagar 148,MCCTNS_RWA,13.011713,77.545319,North Bengaluru,,false,false,true,20
MC-P-0461,MCCTNS Camera JP Nagar 461,MCCTNS_Private,12.90041,77.572628,South Bengaluru,,false,false,true,20
BATCS-0194,Traffic Signal Camera 194,BATCS,12.97657,77.599613,Central Bengaluru,,true,false,true,80
MC-R-0295,MCCTNS Camera Electronic City 295,MCCTNS_RWA,12.85,77.676539,Bengaluru Urban,,false,false,true,20
MC-P-0367,MCCTNS Camera Jayanagar 367,MCCTNS_Private,12.930955,77.588291,Bengaluru Urban,Jayanagar,false,false,true,20
MC-R-0337,MCCTNS Camera Manyata Tech Park 337,MCCTNS_RWA,13.040091,77.625334,North Bengaluru,,false,false,true,20
MC-P-0136,MCCTNS Camera Rajajinagar 136,MCCTNS_Private,13.000673,77.549331,North Bengaluru,Rajajinagar,false,false,true,20
MC-P-0239,MCCTNS Camera BTM Layout 239,MCCTNS_Private,12.91643,77.611256,South Bengaluru,BTM Layout,false,false,true,20
MC-R-0352,MCCTNS Camera Electronic City 352,MCCTNS_RWA,12.85,77.680554,Bengaluru Urban,,false,false,true,20
MC-P-0258,MCCTNS Camera Commercial Street 258,MCCTNS_Private,12.98009,77.607463,Central Bengaluru,Commercial Street,false,false,true,20
BATCS-0048,Traffic Signal Camera 48,BATCS,12.984772,77.588454,Central Bengaluru,,true,false,true,80
MC-P-0546,MCCTNS Camera Malleshwaram 546,MCCTNS_Private,13.000457,77.570466,North Bengaluru,Malleshwaram,false,false,true,20
MC-P-0168,MCCTNS Camera Malleshwaram 168,MCCTNS_Private,12.98739,77.563571,Central Bengaluru,,false,false,true,20
MC-P-0340,MCCTNS Camera JP Nagar 340,MCCTNS_Private,12.89414,77.58488,Bengaluru Urban,,false,false,true,20
MC-R-0182,MCCTNS Camera Rajajinagar 182,MCCTNS_RWA,12.997173,77.558175,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0087,MCCTNS Camera JP Nagar 87,MCCTNS_RWA,12.912305,77.57867,South Bengaluru,JP Nagar,false,false,true,20
BATCS-0250,Traffic Signal Camera 250,BATCS,12.963208,77.641552,East Bengaluru,,true,false,true,80
BATCS-0170,Traffic Signal Camera 170,BATCS,12.994912,77.555269,Central Bengaluru,Rajajinagar,true,false,true,80
BATCS-0239,Traffic Signal Camera 239,BATCS,12.912355,77.632341,South Bengaluru,HSR Layout,true,false,true,80
BATCS-0246,Traffic Signal Camera 246,BATCS,12.932589,77.51627,Bengaluru Urban,,true,false,true,80
BATCS-0024,Traffic Signal Camera 24,BATCS,12.944319,77.603032,East Bengaluru,,true,false,true,80
MC-P-0024,MCCTNS Camera Rajajinagar 24,MCCTNS_Private,12.983258,77.558671,Central Bengaluru,,false,false,true,20
MC-R-0060,MCCTNS Camera BTM Layout 60,MCCTNS_RWA,12.919177,77.610595,South Bengaluru,BTM Layout,false,false,true,20
MC-C-0122,MCCTNS Camera Electronic City 122,MCCTNS_Commercial,12.85,77.674111,Bengaluru Urban,,false,false,true,20
MC-P-0308,MCCTNS Camera Whitefield 308,MCCTNS_Private,12.971575,77.7,Bengaluru Urban,,false,false,true,20
SC-0164,Safe City Camera 164,Safe_City,13.042543,77.514654,North Bengaluru,,true,true,true,50
MC-R-0024,MCCTNS Camera JP Nagar 24,MCCTNS_RWA,12.915954,77.585259,South Bengaluru,JP Nagar,false,false,false,20
MC-R-0301,MCCTNS Camera Electronic City 301,MCCTNS_RWA,12.854799,77.671306,Bengaluru Urban,,false,false,true,20
MC-R-0290,MCCTNS Camera Manyata Tech Park 290,MCCTNS_RWA,13.030412,77.619487,North Bengaluru,,false,false,true,20
MC-P-0124,MCCTNS Camera Banashankari 124,MCCTNS_Private,12.936509,77.533763,Bengaluru Urban,,false,false,true,20
MC-P-0447,MCCTNS Camera BTM Layout 447,MCCTNS_Private,12.908986,77.622805,South Bengaluru,,false,false,true,20
MC-R-0376,MCCTNS Camera Banashankari 376,MCCTNS_RWA,12.942341,77.553901,Bengaluru Urban,,false,false,true,20
MC-P-0648,MCCTNS Camera Electronic City 648,MCCTNS_Private,12.85,77.672364,Bengaluru Urban,,false,false,true,20
MC-R-0371,MCCTNS Camera JP Nagar 371,MCCTNS_RWA,12.925647,77.577765,South Bengaluru,Jayanagar,false,false,true,20
MC-C-0188,MCCTNS Camera Rajajinagar 188,MCCTNS_Commercial,12.997135,77.548326,Bengaluru Urban,Rajajinagar,false,false,true,20
MC-C-0242,MCCTNS Camera Electronic City 242,MCCTNS_Commercial,12.85,77.671393,Bengaluru Urban,,false,false,true,20
MC-P-0445,MCCTNS Camera Banashankari 445,MCCTNS_Private,12.939692,77.540863,Bengaluru Urban,,false,false,true,20
MC-C-0016,MCCTNS Camera Electronic City 16,MCCTNS_Commercial,12.85,77.667149,Bengaluru Urban,,false,false,true,20
MC-P-0418,MCCTNS Camera Banashankari 418,MCCTNS_Private,12.935368,77.552116,Bengaluru Urban,,false,false,true,20
MC-P-0327,MCCTNS Camera Electronic City 327,MCCTNS_Private,12.85,77.673554,Bengaluru Urban,,false,false,true,20
BATCS-0354,Traffic Signal Camera 354,BATCS,12.990654,77.599512,Central Bengaluru,,true,false,true,80
MC-R-0150,MCCTNS Camera BTM Layout 150,MCCTNS_RWA,12.917043,77.61671,South Bengaluru,Silk Board,false,false,false,20
MC-P-0363,MCCTNS Camera Electronic City 363,MCCTNS_Private,12.85,77.672057,Bengaluru Urban,,false,false,true,20
SC-0220,Safe City Camera 220,Safe_City,13.004787,77.564688,North Bengaluru,Malleshwaram,true,true,true,50
MC-R-0086,MCCTNS Camera Whitefield 86,MCCTNS_RWA,12.973982,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0034,MCCTNS Camera Commercial Street 34,MCCTNS_RWA,12.988544,77.624077,Central Bengaluru,,false,false,true,20
MC-P-0630,MCCTNS Camera Rajajinagar 630,MCCTNS_Private,13.005678,77.565262,North Bengaluru,Malleshwaram,false,false,true,20
BATCS-0244,Traffic Signal Camera 244,BATCS,12.917154,77.580045,South Bengaluru,,true,false,true,80
BATCS-0070,Traffic Signal Camera 70,BATCS,12.916397,77.61534,South Bengaluru,BTM Layout,true,false,true,80
SC-0102,Safe City Camera 102,Safe_City,12.948143,77.579616,Bengaluru Urban,,true,true,true,50
MC-C-0032,MCCTNS Camera Electronic City 32,MCCTNS_Commercial,12.85,77.678657,Bengaluru Urban,,false,false,true,20
MC-R-0227,MCCTNS Camera Rajajinagar 227,MCCTNS_RWA,13.005113,77.539276,North Bengaluru,,false,false,true,20
MC-R-0174,MCCTNS Camera Malleshwaram 174,MCCTNS_RWA,13.010437,77.571546,North Bengaluru,Malleshwaram,false,false,true,20
BATCS-0305,Traffic Signal Camera 305,BATCS,13.004062,77.550081,North Bengaluru,,true,false,true,80
MC-P-0091,MCCTNS Camera Rajajinagar 91,MCCTNS_Private,12.997987,77.557324,Central Bengaluru,Rajajinagar,false,false,true,20
MC-R-0149,MCCTNS Camera Manyata Tech Park 149,MCCTNS_RWA,13.048296,77.621855,North Bengaluru,Manyata Tech Park,false,false,true,20
SC-0294,Safe City Camera 294 - Marathahalli Bridge,Safe_City,12.958172,77.699633,East Bengaluru,Marathahalli Bridge,true,true,true,50
MC-P-0325,MCCTNS Camera BTM Layout 325,MCCTNS_Private,12.908676,77.613848,South Bengaluru,,false,false,true,20
MC-P-0175,MCCTNS Camera Jayanagar 175,MCCTNS_Private,12.929685,77.578473,South Bengaluru,Jayanagar,false,false,true,20
BATCS-0241,Traffic Signal Camera 241,BATCS,12.992949,77.609696,Central Bengaluru,,true,false,true,80
MC-C-0218,MCCTNS Camera JP Nagar 218,MCCTNS_Commercial,12.918848,77.596371,South Bengaluru,,false,false,true,20
BATCS-0368,Traffic Signal Camera 368,BATCS,12.939991,77.625318,East Bengaluru,Koramangala 5th Block,true,false,true,80
MC-P-0130,MCCTNS Camera Malleshwaram 130,MCCTNS_Private,12.998418,77.57414,Central Bengaluru,Malleshwaram,false,false,true,20
MC-C-0004,MCCTNS Camera Commercial Street 4,MCCTNS_Commercial,12.98011,77.613695,Central Bengaluru,Commercial Street,false,false,true,20
BATCS-0197,Traffic Signal Camera 197,BATCS,12.879432,77.545767,Bengaluru Urban,,true,false,true,80
BATCS-0116,Traffic Signal Camera 116,BATCS,12.906795,77.521011,South Bengaluru,,true,false,true,80
MC-P-0634,MCCTNS Camera Malleshwaram 634,MCCTNS_Private,13.002436,77.560217,North Bengaluru,Rajajinagar,false,false,true,20
MC-R-0346,MCCTNS Camera Jayanagar 346,MCCTNS_RWA,12.930509,77.578587,Bengaluru Urban,Jayanagar,false,false,true,20
MC-P-0084,MCCTNS Camera Banashankari 84,MCCTNS_Private,12.933353,77.542268,Bengaluru Urban,,false,false,true,20
MC-C-0223,MCCTNS Camera Jayanagar 223,MCCTNS_Commercial,12.93337,77.578969,Bengaluru Urban,Jayanagar,false,false,true,20
BATCS-0303,Traffic Signal Camera 303,BATCS,12.936919,77.573825,Bengaluru Urban,,true,false,true,80
MC-P-0454,MCCTNS Camera JP Nagar 454,MCCTNS_Private,12.90879,77.58785,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0353,MCCTNS Camera Whitefield 353,MCCTNS_Private,12.977505,77.7,Bengaluru Urban,,false,false,true,20
BATCS-0209,SRS,BATCS,13.034489,77.529671,North Bengaluru,,true,false,true,80
MC-P-0243,MCCTNS Camera Manyata Tech Park 243,MCCTNS_Private,13.04525,77.632636,North Bengaluru,,false,false,true,20
MC-C-0157,MCCTNS Camera Banashankari 157,MCCTNS_Commercial,12.932139,77.539735,Bengaluru Urban,,false,false,false,20
MC-C-0009,MCCTNS Camera Malleshwaram 9,MCCTNS_Commercial,12.990141,77.569186,Central Bengaluru,,false,false,true,20
MC-P-0622,MCCTNS Camera Rajajinagar 622,MCCTNS_Private,12.986175,77.561607,Central Bengaluru,,false,false,true,20
MC-C-0121,MCCTNS Camera Malleshwaram 121,MCCTNS_Commercial,13.010594,77.566285,North Bengaluru,,false,false,true,20
MC-P-0407,MCCTNS Camera Manyata Tech Park 407,MCCTNS_Private,13.05,77.623075,North Bengaluru,Manyata Tech Park,false,false,true,20
SC-0001,Safe City Camera 1,Safe_City,12.965074,77.618207,East Bengaluru,,true,true,true,50
MC-R-0248,MCCTNS Camera Electronic City 248,MCCTNS_RWA,12.85,77.685436,Bengaluru Urban,,false,false,true,20
MC-P-0476,MCCTNS Camera Banashankari 476,MCCTNS_Private,12.916311,77.553178,South Bengaluru,,false,false,true,20
SC-0047,Safe City Camera 47,Safe_City,13.004926,77.548934,North Bengaluru,,true,true,true,50
SC-0030,Safe City Camera 30,Safe_City,12.929139,77.546869,South Bengaluru,Banashankari,true,true,true,50
MC-R-0342,MCCTNS Camera Commercial Street 342,MCCTNS_RWA,12.993118,77.612109,Central Bengaluru,,false,false,true,20
MC-C-0224,MCCTNS Camera Jayanagar 224,MCCTNS_Commercial,12.915527,77.581701,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0140,MCCTNS Camera Banashankari 140,MCCTNS_Private,12.909825,77.548232,South Bengaluru,,false,false,true,20
MC-P-0371,MCCTNS Camera Banashankari 371,MCCTNS_Private,12.92643,77.545478,South Bengaluru,Banashankari,false,false,true,20
MC-R-0056,MCCTNS Camera Commercial Street 56,MCCTNS_RWA,12.988574,77.616117,Central Bengaluru,,false,false,true,20
BATCS-0282,Traffic Signal Camera 282,BATCS,13.0131,77.662573,North Bengaluru,,true,false,true,80
