VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2135,2135,Victim Party #2135,40,2,0
2136,2136,Victim Party #2136,55,2,0
2137,2137,Victim Party #2137,30,2,0
2138,2138,Victim Party #2138,26,1,0
2139,2139,Victim Party #2139,38,2,0
2140,2140,Victim Party #2140,37,2,0
2141,2141,Victim Party #2141,44,2,0
2142,2142,Victim Party #2142,42,1,0
2143,2143,Victim Party #2143,58,1,0
2144,2144,Victim Party #2144,52,1,0
2145,2145,Victim Party #2145,28,2,0
2146,2146,Victim Party #2146,19,2,0
2147,2147,Victim Party #2147,45,2,0
2148,2148,Victim Party #2148,51,1,0
2149,2149,Victim Party #2149,55,2,0
2150,2150,Victim Party #2150,38,1,0
2151,2151,Victim Party #2151,29,1,0
2152,2152,Victim Party #2152,27,1,0
2153,2153,Victim Party #2153,28,2,0
2154,2154,Victim Party #2154,22,1,0
2155,2155,Victim Party #2155,45,1,0
2156,2156,Victim Party #2156,37,1,0
2157,2157,Victim Party #2157,43,1,0
2158,2158,Victim Party #2158,53,1,0
2159,2159,Victim Party #2159,58,1,0
2160,2160,Victim Party #2160,25,1,0
2161,2161,Victim Party #2161,56,1,0
2162,2162,Victim Party #2162,50,2,0
2163,2163,Victim Party #2163,56,1,0
2164,2164,Victim Party #2164,44,2,0
2165,2165,Victim Party #2165,30,1,0
2166,2166,Victim Party #2166,47,2,0
2167,2167,Victim Party #2167,42,2,0
2168,2168,Victim Party #2168,29,1,0
2169,2169,Victim Party #2169,29,2,0
2170,2170,Victim Party #2170,41,2,0
2171,2171,Victim Party #2171,48,2,0
2172,2172,Victim Party #2172,34,1,0
2173,2173,Victim Party #2173,27,1,0
2174,2174,Victim Party #2174,43,1,0
2175,2175,Victim Party #2175,21,2,0
2176,2176,Victim Party #2176,41,2,0
2177,2177,Victim Party #2177,57,2,0
2178,2178,Victim Party #2178,22,2,0
2179,2179,Victim Party #2179,40,2,0
2180,2180,Victim Party #2180,56,1,0
2181,2181,Victim Party #2181,19,2,0
2182,2182,Victim Party #2182,38,1,0
2183,2183,Victim Party #2183,39,2,0
2184,2184,Victim Party #2184,50,2,0
2185,2185,Victim Party #2185,25,2,0
2186,2186,Victim Party #2186,31,2,0
2187,2187,Victim Party #2187,39,2,0
2188,2188,Victim Party #2188,23,1,0
2189,2189,Victim Party #2189,55,2,0
2190,2190,Victim Party #2190,34,1,0
2191,2191,Victim Party #2191,38,1,0
2192,2192,Victim Party #2192,36,1,0
2193,2193,Victim Party #2193,46,1,0
2194,2194,Victim Party #2194,42,1,0
2195,2195,Victim Party #2195,19,1,0
2196,2196,Victim Party #2196,26,1,0
2197,2197,Victim Party #2197,30,2,0
2198,2198,Victim Party #2198,40,1,0
2199,2199,Victim Party #2199,20,1,0
2200,2200,Victim Party #2200,25,2,0
2201,2201,Victim Party #2201,39,2,0
2202,2202,Victim Party #2202,41,2,0
2203,2203,Victim Party #2203,22,1,0
2204,2204,Victim Party #2204,33,1,0
2205,2205,Victim Party #2205,54,1,0
2206,2206,Victim Party #2206,39,1,0
2207,2207,Victim Party #2207,41,2,0
2208,2208,Victim Party #2208,49,2,0
2209,2209,Victim Party #2209,58,2,0
2210,2210,Victim Party #2210,29,1,0
2211,2211,Victim Party #2211,54,1,0
2212,2212,Victim Party #2212,32,2,0
2213,2213,Victim Party #2213,42,2,0
2214,2214,Victim Party #2214,19,1,0
2215,2215,Victim Party #2215,43,1,0
2216,2216,Victim Party #2216,24,2,0
2217,2217,Victim Party #2217,37,2,0
2218,2218,Victim Party #2218,43,2,0
2219,2219,Victim Party #2219,50,2,0
2220,2220,Victim Party #2220,24,2,0
2221,2221,Victim Party #2221,56,2,0
2222,2222,Victim Party #2222,48,1,0
2223,2223,Victim Party #2223,42,1,0
2224,2224,Victim Party #2224,53,2,0
2225,2225,Victim Party #2225,21,2,0
2226,2226,Victim Party #2226,27,2,0
2227,2227,Victim Party #2227,48,2,0
2228,2228,Victim Party #2228,46,1,0
2229,2229,Victim Party #2229,48,1,0
2230,2230,Victim Party #2230,57,1,0
2231,2231,Victim Party #2231,23,2,0
2232,2232,Victim Party #2232,21,1,0
2233,2233,Victim Party #2233,51,1,0
2234,2234,Victim Party #2234,47,2,0
2235,2235,Victim Party #2235,51,2,0
2236,2236,Victim Party #2236,23,2,0
2237,2237,Victim Party #2237,38,2,0
2238,2238,Victim Party #2238,53,1,0
2239,2239,Victim Party #2239,30,2,0
2240,2240,Victim Party #2240,20,1,0
2241,2241,Victim Party #2241,43,1,0
2242,2242,Victim Party #2242,29,2,0
2243,2243,Victim Party #2243,27,1,0
2244,2244,Victim Party #2244,48,2,0
2245,2245,Victim Party #2245,45,2,0
2246,2246,Victim Party #2246,23,2,0
2247,2247,Victim Party #2247,42,1,0
2248,2248,Victim Party #2248,57,1,0
2249,2249,Victim Party #2249,37,2,0
2250,2250,Victim Party #2250,19,1,0
2251,2251,Victim Party #2251,49,2,0
2252,2252,Victim Party #2252,31,2,0
2253,2253,Victim Party #2253,46,2,0
2254,2254,Victim Party #2254,55,1,0
2255,2255,Victim Party #2255,22,1,0
2256,2256,Victim Party #2256,36,1,0
2257,2257,Victim Party #2257,34,2,0
2258,2258,Victim Party #2258,57,2,0
2259,2259,Victim Party #2259,41,2,0
2260,2260,Victim Party #2260,41,2,0
2261,2261,Victim Party #2261,34,1,0
2262,2262,Victim Party #2262,45,2,0
2263,2263,Victim Party #2263,27,1,0
2264,2264,Victim Party #2264,28,1,0
2265,2265,Victim Party #2265,35,2,0
2266,2266,Victim Party #2266,50,2,0
2267,2267,Victim Party #2267,41,1,0
2268,2268,Victim Party #2268,36,2,0
2269,2269,Victim Party #2269,28,2,0
2270,2270,Victim Party #2270,55,1,0
2271,2271,Victim Party #2271,57,2,0
2272,2272,Victim Party #2272,19,1,0
2273,2273,Victim Party #2273,37,2,0
2274,2274,Victim Party #2274,22,1,0
2275,2275,Victim Party #2275,40,1,0
2276,2276,Victim Party #2276,56,1,0
2277,2277,Victim Party #2277,29,1,0
2278,2278,Victim Party #2278,46,2,0
2279,2279,Victim Party #2279,41,1,0
2280,2280,Victim Party #2280,49,1,0
2281,2281,Victim Party #2281,56,2,0
2282,2282,Victim Party #2282,57,2,0
2283,2283,Victim Party #2283,21,2,0
2284,2284,Victim Party #2284,30,2,0
2285,2285,Victim Party #2285,37,2,0
2286,2286,Victim Party #2286,52,2,0
2287,2287,Victim Party #2287,20,2,0
2288,2288,Victim Party #2288,19,1,0
2289,2289,Victim Party #2289,30,1,0
2290,2290,Victim Party #2290,40,2,0
2291,2291,Victim Party #2291,33,2,0
2292,2292,Victim Party #2292,39,1,0
2293,2293,Victim Party #2293,19,2,0
2294,2294,Victim Party #2294,36,2,0
2295,2295,Victim Party #2295,25,2,0
2296,2296,Victim Party #2296,39,1,0
2297,2297,Victim Party #2297,23,1,0
2298,2298,Victim Party #2298,38,2,0
2299,2299,Victim Party #2299,41,1,0
2300,2300,Victim Party #2300,33,1,0
2301,2301,Victim Party #2301,53,1,0
2302,2302,Victim Party #2302,33,1,0
2303,2303,Victim Party #2303,51,2,0
2304,2304,Victim Party #2304,26,1,0
2305,2305,Victim Party #2305,31,1,0
2306,2306,Victim Party #2306,57,1,0
2307,2307,Victim Party #2307,50,1,0
2308,2308,Victim Party #2308,26,1,0
2309,2309,Victim Party #2309,35,1,0
2310,2310,Victim Party #2310,37,2,0
2311,2311,Victim Party #2311,58,2,0
2312,2312,Victim Party #2312,56,2,0
2313,2313,Victim Party #2313,37,1,0
2314,2314,Victim Party #2314,30,1,0
2315,2315,Victim Party #2315,56,1,0
2316,2316,Victim Party #2316,47,1,0
2317,2317,Victim Party #2317,46,2,0
2318,2318,Victim Party #2318,46,2,0
2319,2319,Victim Party #2319,58,1,0
2320,2320,Victim Party #2320,25,1,0
2321,2321,Victim Party #2321,38,1,0
2322,2322,Victim Party #2322,38,1,0
2323,2323,Victim Party #2323,55,1,0
2324,2324,Victim Party #2324,50,2,0
2325,2325,Victim Party #2325,58,2,0
2326,2326,Victim Party #2326,29,2,0
2327,2327,Victim Party #2327,51,2,0
2328,2328,Victim Party #2328,47,2,0
2329,2329,Victim Party #2329,27,2,0
2330,2330,Victim Party #2330,55,2,0
2331,2331,Victim Party #2331,19,1,0
2332,2332,Victim Party #2332,50,2,0
2333,2333,Victim Party #2333,28,1,0
2334,2334,Victim Party #2334,48,2,0
2335,2335,Victim Party #2335,46,1,0
2336,2336,Victim Party #2336,28,2,0
2337,2337,Victim Party #2337,39,1,0
2338,2338,Victim Party #2338,37,1,0
2339,2339,Victim Party #2339,40,2,0
2340,2340,Victim Party #2340,26,2,0
2341,2341,Victim Party #2341,48,2,0
2342,2342,Victim Party #2342,32,1,0
2343,2343,Victim Party #2343,40,1,0
2344,2344,Victim Party #2344,30,1,0
2345,2345,Victim Party #2345,19,2,0
2346,2346,Victim Party #2346,39,2,0
2347,2347,Victim Party #2347,53,1,0
2348,2348,Victim Party #2348,35,1,0
2349,2349,Victim Party #2349,19,1,0
2350,2350,Victim Party #2350,24,1,0
2351,2351,Victim Party #2351,33,2,0
2352,2352,Victim Party #2352,46,1,0
2353,2353,Victim Party #2353,32,2,0
2354,2354,Victim Party #2354,33,1,0
2355,2355,Victim Party #2355,35,2,0
2356,2356,Victim Party #2356,31,1,0
2357,2357,Victim Party #2357,48,1,0
2358,2358,Victim Party #2358,53,2,0
2359,2359,Victim Party #2359,37,1,0
2360,2360,Victim Party #2360,29,1,0
2361,2361,Victim Party #2361,51,2,0
2362,2362,Victim Party #2362,43,1,0
2363,2363,Victim Party #2363,35,2,0
2364,2364,Victim Party #2364,22,2,0
2365,2365,Victim Party #2365,46,1,0
2366,2366,Victim Party #2366,54,2,0
2367,2367,Victim Party #2367,50,1,0
2368,2368,Victim Party #2368,46,1,0
2369,2369,Victim Party #2369,29,2,0
2370,2370,Victim Party #2370,39,2,0
2371,2371,Victim Party #2371,43,2,0
2372,2372,Victim Party #2372,32,2,0
2373,2373,Victim Party #2373,27,2,0
2374,2374,Victim Party #2374,30,2,0
2375,2375,Victim Party #2375,22,2,0
2376,2376,Victim Party #2376,41,2,0
2377,2377,Victim Party #2377,22,2,0
2378,2378,Victim Party #2378,40,2,0
2379,2379,Victim Party #2379,53,1,0
2380,2380,Victim Party #2380,49,1,0
2381,2381,Victim Party #2381,26,1,0
2382,2382,Victim Party #2382,49,2,0
2383,2383,Victim Party #2383,32,2,0
2384,2384,Victim Party #2384,23,1,0
2385,2385,Victim Party #2385,30,1,0
2386,2386,Victim Party #2386,54,1,0
2387,2387,Victim Party #2387,22,1,0
2388,2388,Victim Party #2388,25,1,0
2389,2389,Victim Party #2389,37,1,0
2390,2390,Victim Party #2390,56,2,0
2391,2391,Victim Party #2391,32,2,0
2392,2392,Victim Party #2392,26,1,0
2393,2393,Victim Party #2393,28,2,0
2394,2394,Victim Party #2394,50,2,0
2395,2395,Victim Party #2395,57,2,0
2396,2396,Victim Party #2396,54,1,0
2397,2397,Victim Party #2397,53,1,0
2398,2398,Victim Party #2398,43,2,0
2399,2399,Victim Party #2399,54,2,0
2400,2400,Victim Party #2400,30,1,0
2401,2401,Victim Party #2401,19,2,0
2402,2402,Victim Party #2402,53,1,0
2403,2403,Victim Party #2403,55,1,0
2404,2404,Victim Party #2404,33,2,0
2405,2405,Victim Party #2405,48,1,0
2406,2406,Victim Party #2406,36,1,0
2407,2407,Victim Party #2407,28,1,0
2408,2408,Victim Party #2408,45,1,0
2409,2409,Victim Party #2409,33,1,0
2410,2410,Victim Party #2410,40,2,0
2411,2411,Victim Party #2411,39,1,0
2412,2412,Victim Party #2412,24,1,0
2413,2413,Victim Party #2413,49,1,0
2414,2414,Victim Party #2414,37,2,0
2415,2415,Victim Party #2415,31,2,0
2416,2416,Victim Party #2416,48,1,0
2417,2417,Victim Party #2417,27,2,0
2418,2418,Victim Party #2418,51,2,0
2419,2419,Victim Party #2419,55,1,0
2420,2420,Victim Party #2420,25,2,0
2421,2421,Victim Party #2421,19,2,0
2422,2422,Victim Party #2422,22,1,0
2423,2423,Victim Party #2423,42,2,0
2424,2424,Victim Party #2424,52,1,0
2425,2425,Victim Party #2425,53,2,0
2426,2426,Victim Party #2426,26,1,0
2427,2427,Victim Party #2427,40,2,0
2428,2428,Victim Party #2428,52,2,0
2429,2429,Victim Party #2429,41,2,0
2430,2430,Victim Party #2430,19,2,0
2431,2431,Victim Party #2431,28,2,0
2432,2432,Victim Party #2432,43,2,0
2433,2433,Victim Party #2433,55,1,0
2434,2434,Victim Party #2434,47,1,0
2435,2435,Victim Party #2435,34,1,0
2436,2436,Victim Party #2436,53,1,0
2437,2437,Victim Party #2437,36,2,0
2438,2438,Victim Party #2438,58,1,0
2439,2439,Victim Party #2439,38,2,0
2440,2440,Victim Party #2440,33,2,0
2441,2441,Victim Party #2441,49,2,0
2442,2442,Victim Party #2442,58,1,0
2443,2443,Victim Party #2443,29,1,0
2444,2444,Victim Party #2444,34,1,0
2445,2445,Victim Party #2445,21,2,0
2446,2446,Victim Party #2446,33,1,0
2447,2447,Victim Party #2447,43,1,0
2448,2448,Victim Party #2448,42,2,0
2449,2449,Victim Party #2449,43,2,0
2450,2450,Victim Party #2450,43,2,0
2451,2451,Victim Party #2451,22,2,0
2452,2452,Victim Party #2452,21,1,0
2453,2453,Victim Party #2453,55,1,0
2454,2454,Victim Party #2454,32,1,0
2455,2455,Victim Party #2455,58,1,0
2456,2456,Victim Party #2456,56,2,0
2457,2457,Victim Party #2457,41,1,0
2458,2458,Victim Party #2458,30,1,0
2459,2459,Victim Party #2459,41,2,0
2460,2460,Victim Party #2460,55,2,0
2461,2461,Victim Party #2461,39,1,0
2462,2462,Victim Party #2462,19,1,0
2463,2463,Victim Party #2463,55,1,0
2464,2464,Victim Party #2464,37,1,0
2465,2465,Victim Party #2465,19,1,0
2466,2466,Victim Party #2466,26,2,0
2467,2467,Victim Party #2467,58,2,0
2468,2468,Victim Party #2468,38,2,0
2469,2469,Victim Party #2469,26,2,0
2470,2470,Victim Party #2470,47,2,0
2471,2471,Victim Party #2471,40,1,0
2472,2472,Victim Party #2472,57,2,0
2473,2473,Victim Party #2473,22,1,0
2474,2474,Victim Party #2474,31,1,0
2475,2475,Victim Party #2475,19,1,0
2476,2476,Victim Party #2476,23,2,0
2477,2477,Victim Party #2477,33,1,0
2478,2478,Victim Party #2478,24,1,0
2479,2479,Victim Party #2479,38,1,0
2480,2480,Victim Party #2480,41,1,0
2481,2481,Victim Party #2481,51,2,0
2482,2482,Victim Party #2482,41,2,0
2483,2483,Victim Party #2483,29,1,0
2484,2484,Victim Party #2484,24,1,0
2485,2485,Victim Party #2485,34,1,0
2486,2486,Victim Party #2486,25,2,0
2487,2487,Victim Party #2487,31,2,0
2488,2488,Victim Party #2488,28,1,0
2489,2489,Victim Party #2489,50,2,0
2490,2490,Victim Party #2490,44,1,0
2491,2491,Victim Party #2491,36,2,0
2492,2492,Victim Party #2492,29,1,0
2493,2493,Victim Party #2493,23,2,0
2494,2494,Victim Party #2494,42,1,0
2495,2495,Victim Party #2495,24,1,0
2496,2496,Victim Party #2496,44,1,0
2497,2497,Victim Party #2497,27,1,0
2498,2498,Victim Party #2498,46,1,0
2499,2499,Victim Party #2499,31,2,0
2500,2500,Victim Party #2500,54,2,0
