CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2140,104430024202602140,202602140,2025-03-08,1002,24,1,1,1,2,1,1,2025-03-08 13:22:00,2025-03-08 13:22:00,2025-03-08 13:22:00,12.9893,77.5962,"Reported incident of robbery at Near Jaggi Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-45-KA-7946."
2141,104430024202602141,202602141,2024-04-08,1004,24,1,2,1,1,1,1,2024-04-08 21:42:00,2024-04-08 21:42:00,2024-04-08 21:42:00,13.0176,77.6521,"Reported incident of property crime at Near Manda Zila, Bengaluru Urban."
2142,101020024202602142,202602142,2024-02-09,1001,24,1,2,1,1,1,3,2024-02-09 17:51:00,2024-02-09 17:51:00,2024-02-09 17:51:00,15.3056,75.1552,"Reported incident of property crime at Near Buch Path, Hubballi-Dharwad."
2143,104430024202602143,202602143,2024-08-17,1001,24,1,2,1,1,1,1,2024-08-17 11:03:00,2024-08-17 11:03:00,2024-08-17 11:03:00,13.2978,77.5659,"Reported incident of cybercrime at Near Gala Marg, Bengaluru Rural."
2144,104430024202602144,202602144,2025-01-19,1002,24,1,2,1,1,1,1,2025-01-19 18:33:00,2025-01-19 18:33:00,2025-01-19 18:33:00,12.9846,77.5836,"Reported incident of domestic violence at Near Karnik Road, Bengaluru Urban."
2145,101020024202602145,202602145,2024-12-28,1002,24,1,2,1,1,1,3,2024-12-28 02:58:00,2024-12-28 02:58:00,2024-12-28 02:58:00,17.9085,77.4751,"Reported incident of vehicle theft at Near Dhingra Zila, Bidar. Suspect vehicle noticed with plate KA-08-A-2553."
2146,101020024202602146,202602146,2025-02-14,1001,24,1,1,2,4,1,3,2025-02-14 16:49:00,2025-02-14 16:49:00,2025-02-14 16:49:00,16.8179,75.6925,"Reported incident of assault at Near Bahri Marg, Vijayapura."
2147,104430024202602147,202602147,2024-03-13,1003,24,1,2,1,1,1,1,2024-03-13 07:33:00,2024-03-13 07:33:00,2024-03-13 07:33:00,12.9719,77.5651,"Reported incident of vehicle theft at Near Chahal Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-02-M-6673."
2148,101020024202602148,202602148,2024-12-21,1004,24,1,2,1,1,2,3,2024-12-21 05:01:00,2024-12-21 05:01:00,2024-12-21 05:01:00,15.774,74.572,"Reported incident of cybercrime at Near Mahal Road, Belagavi."
2149,101020024202602149,202602149,2025-04-02,1002,24,1,2,1,1,1,3,2025-04-02 02:33:00,2025-04-02 02:33:00,2025-04-02 02:33:00,12.4824,76.9141,"Reported incident of drug offence at Near Kala Marg, Mandya."
2150,101020024202602150,202602150,2025-01-13,1004,24,1,1,1,2,1,3,2025-01-13 17:59:00,2025-01-13 17:59:00,2025-01-13 17:59:00,15.8727,74.4408,"Reported incident of robbery at Near Kapur Marg, Belagavi. Suspect vehicle noticed with plate KA-52-A-3151."
2151,101020024202602151,202602151,2024-02-08,1001,24,1,2,1,1,1,3,2024-02-08 04:36:00,2024-02-08 04:36:00,2024-02-08 04:36:00,17.8336,77.6197,"Reported incident of vehicle theft at Near Gokhale Marg, Bidar. Suspect vehicle noticed with plate KA-14-N-7061."
2152,104430024202602152,202602152,2025-01-06,1004,24,1,1,1,2,1,1,2025-01-06 10:24:00,2025-01-06 10:24:00,2025-01-06 10:24:00,12.9825,77.5491,"Reported incident of robbery at Near Shetty Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-19-A-2971."
2153,101020024202602153,202602153,2024-02-05,1002,24,1,1,1,2,1,3,2024-02-05 21:46:00,2024-02-05 21:46:00,2024-02-05 21:46:00,17.4006,76.8303,"Reported incident of robbery at Near Sangha, Kalaburagi. Suspect vehicle noticed with plate KA-02-M-4411."
2154,101020024202602154,202602154,2024-03-22,1001,24,1,2,1,1,1,3,2024-03-22 04:27:00,2024-03-22 04:27:00,2024-03-22 04:27:00,13.9759,75.5966,"Reported incident of cybercrime at Near Sundaram Marg, Shivamogga."
2155,104430024202602155,202602155,2024-11-07,1003,24,1,2,1,1,2,1,2024-11-07 02:52:00,2024-11-07 02:52:00,2024-11-07 02:52:00,13.0081,77.5502,"Reported incident of vehicle theft at Near Iyer Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-55-N-7155."
2156,101020024202602156,202602156,2025-02-18,1004,24,1,1,2,4,1,3,2025-02-18 16:14:00,2025-02-18 16:14:00,2025-02-18 16:14:00,13.0067,76.1367,"Reported incident of assault at Near Khatri Road, Hassan."
2157,101020024202602157,202602157,2024-05-13,1002,24,1,2,1,1,1,3,2024-05-13 19:28:00,2024-05-13 19:28:00,2024-05-13 19:28:00,15.2859,75.1678,"Reported incident of drug offence at Near Ramesh Ganj, Hubballi-Dharwad."
2158,101020024202602158,202602158,2024-03-01,1001,24,1,2,1,1,1,3,2024-03-01 22:40:00,2024-03-01 22:40:00,2024-03-01 22:40:00,13.2657,77.1267,"Reported incident of vehicle theft at Near Arya Street, Tumakuru. Suspect vehicle noticed with plate KA-16-A-6838."
2159,101020024202602159,202602159,2024-10-12,1003,24,1,2,1,1,1,3,2024-10-12 06:23:00,2024-10-12 06:23:00,2024-10-12 06:23:00,13.0553,76.0031,"Reported incident of vehicle theft at Near Mahajan Chowk, Hassan. Suspect vehicle noticed with plate KA-23-A-3293."
2160,101020024202602160,202602160,2024-07-31,1003,24,1,2,1,1,2,3,2024-07-31 04:07:00,2024-07-31 04:07:00,2024-07-31 04:07:00,13.2787,75.7473,"Reported incident of fraud at Near Shetty Street, Chikkamagaluru."
2161,101020024202602161,202602161,2024-11-12,1003,24,1,1,1,2,1,3,2024-11-12 19:17:00,2024-11-12 19:17:00,2024-11-12 19:17:00,13.9401,75.6456,"Reported incident of robbery at Near Sachar Nagar, Shivamogga. Suspect vehicle noticed with plate KA-31-N-7661."
2162,101020024202602162,202602162,2024-05-14,1004,24,1,2,1,1,1,3,2024-05-14 13:41:00,2024-05-14 13:41:00,2024-05-14 13:41:00,15.3201,76.1206,"Reported incident of vehicle theft at Near Bhattacharyya Marg, Koppal. Suspect vehicle noticed with plate KA-54-KA-1300."
2163,104430024202602163,202602163,2025-02-22,1001,24,1,2,1,3,1,1,2025-02-22 09:24:00,2025-02-22 09:24:00,2025-02-22 09:24:00,13.008,77.581,"Reported incident of chain snatching at Near Gade Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-38-KA-1143."
2164,104430024202602164,202602164,2025-02-27,1001,24,1,1,2,4,1,1,2025-02-27 21:04:00,2025-02-27 21:04:00,2025-02-27 21:04:00,13.0082,77.5661,"Reported incident of assault at Near Savant Nagar, Bengaluru Urban."
2165,101020024202602165,202602165,2024-07-13,1004,24,1,1,2,4,1,3,2024-07-13 12:29:00,2024-07-13 12:29:00,2024-07-13 12:29:00,13.3204,77.0844,"Reported incident of assault at Near Kaur Path, Tumakuru."
2166,101020024202602166,202602166,2024-05-03,1001,24,1,2,1,1,1,3,2024-05-03 18:47:00,2024-05-03 18:47:00,2024-05-03 18:47:00,17.3615,76.8899,"Reported incident of hit and run at Near Kulkarni Street, Kalaburagi."
2167,104430024202602167,202602167,2024-09-21,1004,24,1,2,1,1,1,1,2024-09-21 23:03:00,2024-09-21 23:03:00,2024-09-21 23:03:00,13.1728,77.5876,"Reported incident of kidnapping at Near Dasgupta Chowk, Bengaluru Rural."
2168,104430024202602168,202602168,2025-05-23,1003,24,1,2,1,1,1,1,2025-05-23 09:12:00,2025-05-23 09:12:00,2025-05-23 09:12:00,13.1855,77.5767,"Reported incident of fraud at Near Shan Circle, Bengaluru Rural."
2169,104430024202602169,202602169,2024-07-20,1004,24,1,2,1,1,1,1,2024-07-20 01:15:00,2024-07-20 01:15:00,2024-07-20 01:15:00,13.0113,77.5724,"Reported incident of eve teasing at Near Sarma Chowk, Bengaluru Urban."
2170,101020024202602170,202602170,2024-04-16,1002,24,1,2,1,1,1,3,2024-04-16 19:32:00,2024-04-16 19:32:00,2024-04-16 19:32:00,12.8417,74.8608,"Reported incident of vehicle theft at Near Dutta Circle, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-30-B-6010."
2171,104430024202602171,202602171,2024-11-01,1001,24,1,2,1,1,1,1,2024-11-01 19:00:00,2024-11-01 19:00:00,2024-11-01 19:00:00,13.0039,77.5217,"Reported incident of vehicle theft at Near Bajaj Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-19-KB-3393."
2172,101020024202602172,202602172,2025-03-05,1003,24,1,1,1,2,2,3,2025-03-05 20:06:00,2025-03-05 20:06:00,2025-03-05 20:06:00,15.3792,75.1041,"Reported incident of robbery at Near Sidhu Path, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-02-B-8317."
2173,104430024202602173,202602173,2025-04-11,1003,24,1,2,1,1,1,1,2025-04-11 18:13:00,2025-04-11 18:13:00,2025-04-11 18:13:00,12.9936,77.6375,"Reported incident of cybercrime at Near Sura Path, Bengaluru Urban."
2174,101020024202602174,202602174,2024-11-29,1002,24,1,1,1,2,1,3,2024-11-29 14:48:00,2024-11-29 14:48:00,2024-11-29 14:48:00,15.3289,75.0793,"Reported incident of robbery at Near Madan Street, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-08-KA-9937."
2175,101020024202602175,202602175,2024-03-01,1003,24,1,2,1,1,1,3,2024-03-01 10:57:00,2024-03-01 10:57:00,2024-03-01 10:57:00,13.973,75.6318,"Reported incident of cybercrime at Near Dhillon Nagar, Shivamogga."
2176,104430024202602176,202602176,2025-04-26,1002,24,1,2,1,1,1,1,2025-04-26 01:09:00,2025-04-26 01:09:00,2025-04-26 01:09:00,12.981,77.6463,"Reported incident of drug offence at Near Madan Street, Bengaluru Urban."
2177,101020024202602177,202602177,2025-01-01,1004,24,1,2,1,1,1,3,2025-01-01 17:56:00,2025-01-01 17:56:00,2025-01-01 17:56:00,13.3953,77.0459,"Reported incident of burglary at Near Apte Circle, Tumakuru."
2178,104430024202602178,202602178,2024-01-05,1004,24,1,2,1,1,1,1,2024-01-05 16:07:00,2024-01-05 16:07:00,2024-01-05 16:07:00,13.0158,77.5217,"Reported incident of burglary at Near Taneja Street, Bengaluru Urban."
2179,101020024202602179,202602179,2024-03-20,1004,24,1,2,1,1,1,3,2024-03-20 22:40:00,2024-03-20 22:40:00,2024-03-20 22:40:00,13.9547,75.6233,"Reported incident of fraud at Near Deshpande Circle, Shivamogga."
2180,101020024202602180,202602180,2025-05-17,1003,24,1,1,2,4,2,3,2025-05-17 01:48:00,2025-05-17 01:48:00,2025-05-17 01:48:00,13.288,74.747,"Reported incident of assault at Near Barman Circle, Udupi."
2181,101020024202602181,202602181,2025-03-12,1002,24,1,2,1,1,2,3,2025-03-12 14:48:00,2025-03-12 14:48:00,2025-03-12 14:48:00,16.1626,77.3251,"Reported incident of fraud at Near Biswas Road, Raichur."
2182,101020024202602182,202602182,2024-12-31,1002,24,1,2,1,1,1,3,2024-12-31 18:28:00,2024-12-31 18:28:00,2024-12-31 18:28:00,13.3584,74.6738,"Reported incident of hit and run at Near Agarwal Street, Udupi."
2183,104430024202602183,202602183,2024-06-14,1003,24,1,2,1,1,2,1,2024-06-14 03:56:00,2024-06-14 03:56:00,2024-06-14 03:56:00,12.9866,77.5851,"Reported incident of kidnapping at Near Biswas Zila, Bengaluru Urban."
2184,104430024202602184,202602184,2024-07-22,1003,24,1,2,1,1,2,1,2024-07-22 16:19:00,2024-07-22 16:19:00,2024-07-22 16:19:00,12.8719,77.593,"Reported incident of fraud at Near Aurora Street, Bengaluru Urban."
2185,101020024202602185,202602185,2024-04-05,1002,24,1,2,1,3,1,3,2024-04-05 13:51:00,2024-04-05 13:51:00,2024-04-05 13:51:00,12.8252,74.8488,"Reported incident of chain snatching at Near Ravi Street, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-11-M-1595."
2186,101020024202602186,202602186,2024-09-21,1004,24,1,2,1,1,1,3,2024-09-21 06:52:00,2024-09-21 06:52:00,2024-09-21 06:52:00,15.0725,77.0078,"Reported incident of burglary at Near Chadha Chowk, Ballari."
2187,101020024202602187,202602187,2025-01-20,1001,24,1,2,1,1,1,3,2025-01-20 01:54:00,2025-01-20 01:54:00,2025-01-20 01:54:00,14.5667,75.9929,"Reported incident of fraud at Near Batta Ganj, Davangere."
2188,101020024202602188,202602188,2024-08-27,1001,24,1,2,1,1,1,3,2024-08-27 03:31:00,2024-08-27 03:31:00,2024-08-27 03:31:00,15.2683,75.2304,"Reported incident of kidnapping at Near Mistry Ganj, Hubballi-Dharwad."
2189,101020024202602189,202602189,2024-06-17,1003,24,1,2,1,1,1,3,2024-06-17 12:55:00,2024-06-17 12:55:00,2024-06-17 12:55:00,13.1349,78.1613,"Reported incident of vehicle theft at Near Behl, Kolar. Suspect vehicle noticed with plate KA-26-KB-7764."
2190,101020024202602190,202602190,2025-01-21,1002,24,1,1,1,2,2,3,2025-01-21 09:39:00,2025-01-21 09:39:00,2025-01-21 09:39:00,15.8504,74.474,"Reported incident of robbery at Near Agarwal, Belagavi. Suspect vehicle noticed with plate KA-05-N-3605."
2191,104430024202602191,202602191,2024-10-25,1004,24,1,2,1,1,1,1,2024-10-25 18:06:00,2024-10-25 18:06:00,2024-10-25 18:06:00,13.0005,77.5832,"Reported incident of vehicle theft at Near Mane Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-01-N-3321."
2192,101020024202602192,202602192,2024-05-16,1001,24,1,2,1,1,1,3,2024-05-16 06:45:00,2024-05-16 06:45:00,2024-05-16 06:45:00,16.1931,77.3784,"Reported incident of vehicle theft at Near Bhatnagar Zila, Raichur. Suspect vehicle noticed with plate KA-32-KA-2475."
2193,101020024202602193,202602193,2025-04-07,1004,24,1,2,1,3,2,3,2025-04-07 23:36:00,2025-04-07 23:36:00,2025-04-07 23:36:00,13.9504,75.5523,"Reported incident of chain snatching at Near Narang, Shivamogga. Suspect vehicle noticed with plate KA-10-B-8444."
2194,101020024202602194,202602194,2024-03-29,1004,24,1,1,1,2,2,3,2024-03-29 14:09:00,2024-03-29 14:09:00,2024-03-29 14:09:00,13.9595,75.5656,"Reported incident of robbery at Near Deshpande Road, Shivamogga. Suspect vehicle noticed with plate KA-52-B-8297."
2195,101020024202602195,202602195,2024-11-07,1004,24,1,2,1,1,2,3,2024-11-07 03:49:00,2024-11-07 03:49:00,2024-11-07 03:49:00,17.352,76.7924,"Reported incident of vehicle theft at Near Swaminathan, Kalaburagi. Suspect vehicle noticed with plate KA-48-N-6171."
2196,101020024202602196,202602196,2024-09-14,1003,24,1,2,1,1,1,3,2024-09-14 12:31:00,2024-09-14 12:31:00,2024-09-14 12:31:00,13.2724,74.7215,"Reported incident of burglary at Near Patel Path, Udupi."
2197,104430024202602197,202602197,2024-07-25,1001,24,1,2,1,1,1,1,2024-07-25 03:45:00,2024-07-25 03:45:00,2024-07-25 03:45:00,12.9827,77.528,"Reported incident of cybercrime at Near Ram Ganj, Bengaluru Urban."
2198,104430024202602198,202602198,2024-12-04,1003,24,1,2,1,1,1,1,2024-12-04 15:18:00,2024-12-04 15:18:00,2024-12-04 15:18:00,13.2577,77.5779,"Reported incident of hit and run at Near Deshpande Ganj, Bengaluru Rural."
2199,101020024202602199,202602199,2025-03-14,1002,24,1,2,1,1,1,3,2025-03-14 13:06:00,2025-03-14 13:06:00,2025-03-14 13:06:00,16.8357,75.6382,"Reported incident of cybercrime at Near Dugar Street, Vijayapura."
2200,104430024202602200,202602200,2024-09-19,1002,24,1,2,1,3,1,1,2024-09-19 02:08:00,2024-09-19 02:08:00,2024-09-19 02:08:00,13.0127,77.5479,"Reported incident of chain snatching at Near Bumb Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-10-M-6306."
2201,101020024202602201,202602201,2024-09-14,1003,24,1,2,1,1,1,3,2024-09-14 10:51:00,2024-09-14 10:51:00,2024-09-14 10:51:00,13.2871,75.774,"Reported incident of fraud at Near Mohanty Nagar, Chikkamagaluru."
2202,104430024202602202,202602202,2024-09-09,1003,24,1,2,1,1,2,1,2024-09-09 15:34:00,2024-09-09 15:34:00,2024-09-09 15:34:00,12.8856,77.5921,"Reported incident of drug offence at Near Mand Ganj, Bengaluru Urban."
2203,101020024202602203,202602203,2024-12-11,1003,24,1,2,1,1,1,3,2024-12-11 16:57:00,2024-12-11 16:57:00,2024-12-11 16:57:00,15.8587,74.46,"Reported incident of vehicle theft at Near Viswanathan Ganj, Belagavi. Suspect vehicle noticed with plate KA-13-P-1920."
2204,101020024202602204,202602204,2024-08-19,1002,24,1,2,1,3,1,3,2024-08-19 07:58:00,2024-08-19 07:58:00,2024-08-19 07:58:00,15.344,75.064,"Reported incident of chain snatching at Near Hora Chowk, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-26-B-3438."
2205,101020024202602205,202602205,2025-05-30,1002,24,1,1,2,4,1,3,2025-05-30 05:47:00,2025-05-30 05:47:00,2025-05-30 05:47:00,16.143,77.429,"Reported incident of assault at Near Minhas Nagar, Raichur."
2206,101020024202602206,202602206,2025-03-15,1003,24,1,2,1,1,2,3,2025-03-15 06:15:00,2025-03-15 06:15:00,2025-03-15 06:15:00,16.8285,75.6875,"Reported incident of fraud at Near Kurian Road, Vijayapura."
2207,101020024202602207,202602207,2024-10-22,1003,24,1,2,1,1,1,3,2024-10-22 13:52:00,2024-10-22 13:52:00,2024-10-22 13:52:00,15.8194,74.5416,"Reported incident of vehicle theft at Near Sarkar Street, Belagavi. Suspect vehicle noticed with plate KA-47-KB-9178."
2208,101020024202602208,202602208,2024-05-30,1001,24,1,1,2,4,2,3,2024-05-30 20:28:00,2024-05-30 20:28:00,2024-05-30 20:28:00,13.2516,75.7956,"Reported incident of assault at Near Mangal Circle, Chikkamagaluru."
2209,104430024202602209,202602209,2024-02-29,1001,24,1,1,1,2,1,1,2024-02-29 09:14:00,2024-02-29 09:14:00,2024-02-29 09:14:00,13.0317,77.5756,"Reported incident of robbery at Near Naik Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-16-KA-4649."
2210,101020024202602210,202602210,2024-11-19,1003,24,1,2,1,1,1,3,2024-11-19 05:49:00,2024-11-19 05:49:00,2024-11-19 05:49:00,13.2947,77.1696,"Reported incident of cybercrime at Near Cherian Path, Tumakuru."
2211,101020024202602211,202602211,2025-05-09,1003,24,1,2,1,1,2,3,2025-05-09 17:30:00,2025-05-09 17:30:00,2025-05-09 17:30:00,14.5077,75.9409,"Reported incident of senior citizen crime at Near Choudhury Street, Davangere."
2212,101020024202602212,202602212,2024-03-11,1003,24,1,2,1,1,1,3,2024-03-11 04:40:00,2024-03-11 04:40:00,2024-03-11 04:40:00,12.3536,76.5605,"Reported incident of fraud at Near Hayre Ganj, Mysuru."
2213,101020024202602213,202602213,2025-04-27,1001,24,1,2,1,3,1,3,2025-04-27 18:18:00,2025-04-27 18:18:00,2025-04-27 18:18:00,12.3578,76.6894,"Reported incident of chain snatching at Near Acharya Street, Mysuru. Suspect vehicle noticed with plate KA-49-A-4288."
2214,101020024202602214,202602214,2024-03-06,1003,24,1,1,1,2,1,3,2024-03-06 15:59:00,2024-03-06 15:59:00,2024-03-06 15:59:00,15.3158,75.1902,"Reported incident of robbery at Near Kale, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-17-N-1702."
2215,101020024202602215,202602215,2025-04-30,1002,24,1,2,1,1,1,3,2025-04-30 01:18:00,2025-04-30 01:18:00,2025-04-30 01:18:00,13.4231,77.0514,"Reported incident of cybercrime at Near Vala Street, Tumakuru."
2216,104430024202602216,202602216,2024-10-03,1003,24,1,2,1,1,1,1,2024-10-03 21:17:00,2024-10-03 21:17:00,2024-10-03 21:17:00,13.0023,77.5893,"Reported incident of vehicle theft at Near Saini Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-38-KA-1978."
2217,104430024202602217,202602217,2024-05-03,1003,24,1,2,1,1,1,1,2024-05-03 22:19:00,2024-05-03 22:19:00,2024-05-03 22:19:00,12.9849,77.5568,"Reported incident of vehicle theft at Near Brar Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-47-KB-1766."
2218,104430024202602218,202602218,2024-06-25,1004,24,1,2,1,3,1,1,2024-06-25 09:46:00,2024-06-25 09:46:00,2024-06-25 09:46:00,12.995,77.5806,"Reported incident of chain snatching at Near Swamy Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-54-P-5398."
2219,104430024202602219,202602219,2024-08-01,1002,24,1,1,2,4,1,1,2024-08-01 20:54:00,2024-08-01 20:54:00,2024-08-01 20:54:00,12.9831,77.5916,"Reported incident of assault at Near Agrawal Circle, Bengaluru Urban."
2220,101020024202602220,202602220,2025-03-18,1004,24,1,1,1,2,1,3,2025-03-18 16:30:00,2025-03-18 16:30:00,2025-03-18 16:30:00,15.7496,74.5613,"Reported incident of robbery at Near Bandi Street, Belagavi. Suspect vehicle noticed with plate KA-53-A-7640."
2221,101020024202602221,202602221,2024-10-17,1001,24,1,2,1,1,1,3,2024-10-17 17:54:00,2024-10-17 17:54:00,2024-10-17 17:54:00,17.381,76.8339,"Reported incident of property crime at Near Mallick, Kalaburagi."
2222,104430024202602222,202602222,2025-01-27,1004,24,1,2,1,1,1,1,2025-01-27 14:32:00,2025-01-27 14:32:00,2025-01-27 14:32:00,12.9879,77.6065,"Reported incident of fraud at Near Talwar Nagar, Bengaluru Urban."
2223,101020024202602223,202602223,2024-02-14,1004,24,1,2,1,1,1,3,2024-02-14 11:43:00,2024-02-14 11:43:00,2024-02-14 11:43:00,13.2818,75.7183,"Reported incident of burglary at Near Reddy Circle, Chikkamagaluru."
2224,101020024202602224,202602224,2024-08-19,1001,24,1,2,1,1,1,3,2024-08-19 00:46:00,2024-08-19 00:46:00,2024-08-19 00:46:00,17.2867,76.8479,"Reported incident of fraud at Near Sankaran Nagar, Kalaburagi."
2225,104430024202602225,202602225,2024-01-10,1004,24,1,2,1,1,2,1,2024-01-10 11:10:00,2024-01-10 11:10:00,2024-01-10 11:10:00,13.0086,77.5673,"Reported incident of burglary at Near Kala Road, Bengaluru Urban."
2226,101020024202602226,202602226,2024-09-19,1001,24,1,1,1,2,2,3,2024-09-19 04:48:00,2024-09-19 04:48:00,2024-09-19 04:48:00,15.3131,76.1847,"Reported incident of robbery at Near Iyer Chowk, Koppal. Suspect vehicle noticed with plate KA-14-N-2185."
2227,101020024202602227,202602227,2024-10-10,1004,24,1,2,1,1,1,3,2024-10-10 12:06:00,2024-10-10 12:06:00,2024-10-10 12:06:00,14.5651,75.9573,"Reported incident of vehicle theft at Near Sawhney Path, Davangere. Suspect vehicle noticed with plate KA-15-KB-9694."
2228,104430024202602228,202602228,2024-07-04,1004,24,1,2,1,1,1,1,2024-07-04 13:23:00,2024-07-04 13:23:00,2024-07-04 13:23:00,12.989,77.589,"Reported incident of hit and run at Near Verma Nagar, Bengaluru Urban."
2229,101020024202602229,202602229,2024-07-28,1001,24,1,2,1,1,1,3,2024-07-28 09:17:00,2024-07-28 09:17:00,2024-07-28 09:17:00,13.3478,77.1104,"Reported incident of burglary at Near Munshi Path, Tumakuru."
2230,101020024202602230,202602230,2024-05-13,1002,24,1,2,1,1,1,3,2024-05-13 00:28:00,2024-05-13 00:28:00,2024-05-13 00:28:00,15.3575,75.089,"Reported incident of eve teasing at Near Kulkarni Marg, Hubballi-Dharwad."
2231,101020024202602231,202602231,2025-01-13,1004,24,1,2,1,1,1,3,2025-01-13 18:15:00,2025-01-13 18:15:00,2025-01-13 18:15:00,16.813,75.6173,"Reported incident of vehicle theft at Near Kadakia Street, Vijayapura. Suspect vehicle noticed with plate KA-42-M-8933."
2232,101020024202602232,202602232,2024-10-23,1001,24,1,2,1,1,1,3,2024-10-23 00:52:00,2024-10-23 00:52:00,2024-10-23 00:52:00,12.3671,76.5551,"Reported incident of vehicle theft at Near Dar Road, Mysuru. Suspect vehicle noticed with plate KA-38-A-9398."
2233,101020024202602233,202602233,2024-11-12,1004,24,1,2,1,3,1,3,2024-11-12 21:18:00,2024-11-12 21:18:00,2024-11-12 21:18:00,14.4761,75.9286,"Reported incident of chain snatching at Near Barad Chowk, Davangere. Suspect vehicle noticed with plate KA-41-P-9464."
2234,101020024202602234,202602234,2025-05-20,1001,24,1,2,1,1,1,3,2025-05-20 23:19:00,2025-05-20 23:19:00,2025-05-20 23:19:00,13.2879,75.7327,"Reported incident of burglary at Near Dhillon Street, Chikkamagaluru."
2235,101020024202602235,202602235,2025-05-24,1001,24,1,2,1,1,3,3,2025-05-24 11:49:00,2025-05-24 11:49:00,2025-05-24 11:49:00,16.7515,75.7778,"Reported incident of fraud at Near Bhattacharyya Marg, Vijayapura."
2236,101020024202602236,202602236,2024-01-16,1002,24,1,1,2,4,1,3,2024-01-16 17:49:00,2024-01-16 17:49:00,2024-01-16 17:49:00,14.4883,75.9669,"Reported incident of assault at Near Sen Street, Davangere."
2237,101020024202602237,202602237,2024-06-21,1002,24,1,2,1,1,1,3,2024-06-21 21:21:00,2024-06-21 21:21:00,2024-06-21 21:21:00,17.8791,77.5697,"Reported incident of fraud at Near Muni Zila, Bidar."
2238,101020024202602238,202602238,2024-08-30,1003,24,1,2,1,1,1,3,2024-08-30 10:48:00,2024-08-30 10:48:00,2024-08-30 10:48:00,12.8703,74.8685,"Reported incident of eve teasing at Near Sandal Ganj, Mangaluru (Dakshina Kannada)."
2239,101020024202602239,202602239,2025-05-15,1004,24,1,2,1,1,1,3,2025-05-15 23:44:00,2025-05-15 23:44:00,2025-05-15 23:44:00,13.1799,78.0965,"Reported incident of vehicle theft at Near Parmer, Kolar. Suspect vehicle noticed with plate KA-36-KA-8092."
2240,104430024202602240,202602240,2024-03-13,1002,24,1,2,1,1,1,1,2024-03-13 08:27:00,2024-03-13 08:27:00,2024-03-13 08:27:00,13.0166,77.6226,"Reported incident of cybercrime at Near Bhattacharyya Road, Bengaluru Urban."
2241,101020024202602241,202602241,2025-01-24,1004,24,1,2,1,1,2,3,2025-01-24 08:03:00,2025-01-24 08:03:00,2025-01-24 08:03:00,15.3376,76.204,"Reported incident of cybercrime at Near Mallick Street, Koppal."
2242,101020024202602242,202602242,2024-03-15,1002,24,1,2,1,1,2,3,2024-03-15 11:13:00,2024-03-15 11:13:00,2024-03-15 11:13:00,13.0795,76.0439,"Reported incident of property crime at Near Shetty, Hassan."
2243,104430024202602243,202602243,2024-01-30,1001,24,1,1,1,2,2,1,2024-01-30 22:16:00,2024-01-30 22:16:00,2024-01-30 22:16:00,12.8666,77.5512,"Reported incident of robbery at Near Rau Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-04-A-4218."
2244,101020024202602244,202602244,2025-02-11,1003,24,1,2,1,3,1,3,2025-02-11 01:01:00,2025-02-11 01:01:00,2025-02-11 01:01:00,15.8582,74.4677,"Reported incident of chain snatching at Near Raval Circle, Belagavi. Suspect vehicle noticed with plate KA-22-M-8560."
2245,101020024202602245,202602245,2025-03-28,1004,24,1,1,1,2,2,3,2025-03-28 05:49:00,2025-03-28 05:49:00,2025-03-28 05:49:00,18.0088,77.4747,"Reported incident of robbery at Near Acharya Street, Bidar. Suspect vehicle noticed with plate KA-25-KA-8711."
2246,101020024202602246,202602246,2024-12-21,1004,24,1,2,1,3,1,3,2024-12-21 12:13:00,2024-12-21 12:13:00,2024-12-21 12:13:00,13.1168,78.1601,"Reported incident of chain snatching at Near Halder Road, Kolar. Suspect vehicle noticed with plate KA-55-A-1138."
