ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1659,1659,Citizen Informant #1659,36,4,1,1,2
1660,1660,Citizen Informant #1660,33,6,1,1,2
1661,1661,Citizen Informant #1661,60,9,1,1,1
1662,1662,Citizen Informant #1662,29,4,1,1,2
1663,1663,Citizen Informant #1663,38,1,1,1,1
1664,1664,Citizen Informant #1664,50,7,1,1,2
1665,1665,Citizen Informant #1665,58,9,1,1,1
1666,1666,Citizen Informant #1666,33,10,1,1,1
1667,1667,Citizen Informant #1667,25,8,1,1,2
1668,1668,Citizen Informant #1668,60,2,1,1,1
1669,1669,Citizen Informant #1669,40,10,1,1,1
1670,1670,Citizen Informant #1670,29,2,1,1,1
1671,1671,Citizen Informant #1671,53,9,1,1,2
1672,1672,Citizen Informant #1672,55,5,1,1,2
1673,1673,Citizen Informant #1673,44,7,1,1,2
1674,1674,Citizen Informant #1674,38,7,1,1,1
1675,1675,Citizen Informant #1675,47,2,1,1,2
1676,1676,Citizen Informant #1676,57,4,1,1,1
1677,1677,Citizen Informant #1677,50,8,1,1,1
1678,1678,Citizen Informant #1678,60,8,1,1,2
1679,1679,Citizen Informant #1679,39,6,1,1,2
1680,1680,Citizen Informant #1680,31,7,1,1,2
1681,1681,Citizen Informant #1681,43,6,1,1,1
1682,1682,Citizen Informant #1682,48,9,1,1,2
1683,1683,Citizen Informant #1683,58,8,1,1,1
1684,1684,Citizen Informant #1684,43,3,1,1,1
1685,1685,Citizen Informant #1685,32,8,1,1,2
1686,1686,Citizen Informant #1686,53,4,1,1,2
1687,1687,Citizen Informant #1687,36,6,1,1,2
1688,1688,Citizen Informant #1688,31,8,1,1,2
1689,1689,Citizen Informant #1689,30,6,1,1,2
1690,1690,Citizen Informant #1690,41,1,1,1,2
1691,1691,Citizen Informant #1691,25,3,1,1,2
1692,1692,Citizen Informant #1692,37,1,1,1,2
1693,1693,Citizen Informant #1693,58,4,1,1,2
1694,1694,Citizen Informant #1694,56,9,1,1,2
1695,1695,Citizen Informant #1695,41,8,1,1,2
1696,1696,Citizen Informant #1696,47,5,1,1,2
1697,1697,Citizen Informant #1697,26,7,1,1,1
1698,1698,Citizen Informant #1698,42,10,1,1,1
1699,1699,Citizen Informant #1699,56,9,1,1,2
1700,1700,Citizen Informant #1700,41,8,1,1,1
1701,1701,Citizen Informant #1701,29,6,1,1,2
1702,1702,Citizen Informant #1702,59,10,1,1,2
1703,1703,Citizen Informant #1703,41,8,1,1,2
1704,1704,Citizen Informant #1704,25,8,1,1,1
1705,1705,Citizen Informant #1705,57,2,1,1,2
1706,1706,Citizen Informant #1706,42,7,1,1,2
1707,1707,Citizen Informant #1707,55,6,1,1,2
1708,1708,Citizen Informant #1708,26,3,1,1,2
1709,1709,Citizen Informant #1709,28,9,1,1,2
1710,1710,Citizen Informant #1710,47,3,1,1,2
1711,1711,Citizen Informant #1711,41,8,1,1,1
1712,1712,Citizen Informant #1712,34,1,1,1,1
1713,1713,Citizen Informant #1713,42,1,1,1,1
1714,1714,Citizen Informant #1714,57,9,1,1,2
1715,1715,Citizen Informant #1715,60,8,1,1,2
1716,1716,Citizen Informant #1716,56,8,1,1,1
1717,1717,Citizen Informant #1717,37,10,1,1,1
1718,1718,Citizen Informant #1718,55,8,1,1,1
1719,1719,Citizen Informant #1719,26,8,1,1,2
1720,1720,Citizen Informant #1720,35,4,1,1,2
1721,1721,Citizen Informant #1721,42,5,1,1,1
1722,1722,Citizen Informant #1722,46,3,1,1,1
1723,1723,Citizen Informant #1723,56,10,1,1,2
1724,1724,Citizen Informant #1724,29,1,1,1,1
1725,1725,Citizen Informant #1725,54,1,1,1,2
1726,1726,Citizen Informant #1726,55,10,1,1,1
1727,1727,Citizen Informant #1727,26,6,1,1,1
1728,1728,Citizen Informant #1728,54,7,1,1,2
1729,1729,Citizen Informant #1729,27,5,1,1,2
1730,1730,Citizen Informant #1730,33,4,1,1,1
1731,1731,Citizen Informant #1731,34,4,1,1,1
1732,1732,Citizen Informant #1732,54,3,1,1,1
1733,1733,Citizen Informant #1733,54,3,1,1,1
1734,1734,Citizen Informant #1734,53,10,1,1,1
1735,1735,Citizen Informant #1735,32,2,1,1,1
1736,1736,Citizen Informant #1736,52,4,1,1,1
1737,1737,Citizen Informant #1737,26,1,1,1,1
1738,1738,Citizen Informant #1738,44,10,1,1,2
1739,1739,Citizen Informant #1739,49,9,1,1,1
1740,1740,Citizen Informant #1740,33,1,1,1,2
1741,1741,Citizen Informant #1741,39,3,1,1,1
1742,1742,Citizen Informant #1742,31,3,1,1,2
1743,1743,Citizen Informant #1743,38,1,1,1,2
1744,1744,Citizen Informant #1744,53,4,1,1,2
1745,1745,Citizen Informant #1745,54,1,1,1,1
1746,1746,Citizen Informant #1746,29,9,1,1,1
1747,1747,Citizen Informant #1747,59,2,1,1,1
1748,1748,Citizen Informant #1748,30,7,1,1,1
1749,1749,Citizen Informant #1749,50,2,1,1,1
1750,1750,Citizen Informant #1750,40,6,1,1,2
1751,1751,Citizen Informant #1751,38,6,1,1,1
1752,1752,Citizen Informant #1752,51,9,1,1,1
1753,1753,Citizen Informant #1753,44,4,1,1,2
1754,1754,Citizen Informant #1754,28,1,1,1,2
1755,1755,Citizen Informant #1755,40,7,1,1,2
1756,1756,Citizen Informant #1756,25,2,1,1,1
1757,1757,Citizen Informant #1757,49,3,1,1,2
1758,1758,Citizen Informant #1758,56,3,1,1,1
1759,1759,Citizen Informant #1759,48,5,1,1,2
1760,1760,Citizen Informant #1760,59,5,1,1,2
1761,1761,Citizen Informant #1761,25,9,1,1,2
1762,1762,Citizen Informant #1762,57,4,1,1,2
1763,1763,Citizen Informant #1763,39,2,1,1,2
1764,1764,Citizen Informant #1764,54,1,1,1,2
1765,1765,Citizen Informant #1765,47,4,1,1,2
1766,1766,Citizen Informant #1766,56,5,1,1,1
1767,1767,Citizen Informant #1767,57,3,1,1,2
1768,1768,Citizen Informant #1768,38,6,1,1,2
1769,1769,Citizen Informant #1769,38,10,1,1,1
1770,1770,Citizen Informant #1770,53,1,1,1,2
1771,1771,Citizen Informant #1771,29,6,1,1,1
1772,1772,Citizen Informant #1772,33,6,1,1,1
1773,1773,Citizen Informant #1773,45,8,1,1,2
1774,1774,Citizen Informant #1774,44,1,1,1,2
1775,1775,Citizen Informant #1775,56,8,1,1,1
1776,1776,Citizen Informant #1776,34,9,1,1,1
1777,1777,Citizen Informant #1777,45,3,1,1,2
1778,1778,Citizen Informant #1778,43,8,1,1,1
1779,1779,Citizen Informant #1779,45,8,1,1,1
1780,1780,Citizen Informant #1780,29,5,1,1,1
1781,1781,Citizen Informant #1781,48,8,1,1,1
1782,1782,Citizen Informant #1782,44,5,1,1,2
1783,1783,Citizen Informant #1783,57,9,1,1,1
1784,1784,Citizen Informant #1784,35,6,1,1,2
1785,1785,Citizen Informant #1785,45,1,1,1,1
1786,1786,Citizen Informant #1786,30,10,1,1,2
1787,1787,Citizen Informant #1787,44,5,1,1,1
1788,1788,Citizen Informant #1788,29,3,1,1,1
1789,1789,Citizen Informant #1789,56,8,1,1,2
1790,1790,Citizen Informant #1790,52,1,1,1,2
1791,1791,Citizen Informant #1791,25,6,1,1,2
1792,1792,Citizen Informant #1792,50,3,1,1,2
1793,1793,Citizen Informant #1793,31,3,1,1,2
1794,1794,Citizen Informant #1794,30,9,1,1,1
1795,1795,Citizen Informant #1795,25,8,1,1,1
1796,1796,Citizen Informant #1796,28,6,1,1,2
1797,1797,Citizen Informant #1797,25,7,1,1,2
1798,1798,Citizen Informant #1798,47,8,1,1,1
1799,1799,Citizen Informant #1799,27,1,1,1,1
1800,1800,Citizen Informant #1800,31,3,1,1,1
1801,1801,Citizen Informant #1801,30,6,1,1,2
1802,1802,Citizen Informant #1802,57,5,1,1,1
1803,1803,Citizen Informant #1803,47,5,1,1,1
1804,1804,Citizen Informant #1804,50,4,1,1,1
1805,1805,Citizen Informant #1805,31,3,1,1,2
1806,1806,Citizen Informant #1806,48,5,1,1,1
1807,1807,Citizen Informant #1807,53,2,1,1,1
1808,1808,Citizen Informant #1808,59,1,1,1,1
1809,1809,Citizen Informant #1809,30,7,1,1,1
1810,1810,Citizen Informant #1810,30,4,1,1,2
1811,1811,Citizen Informant #1811,60,4,1,1,2
1812,1812,Citizen Informant #1812,51,6,1,1,2
1813,1813,Citizen Informant #1813,58,6,1,1,2
1814,1814,Citizen Informant #1814,41,3,1,1,2
1815,1815,Citizen Informant #1815,48,7,1,1,1
1816,1816,Citizen Informant #1816,30,3,1,1,2
1817,1817,Citizen Informant #1817,44,7,1,1,2
1818,1818,Citizen Informant #1818,37,10,1,1,2
1819,1819,Citizen Informant #1819,38,9,1,1,2
1820,1820,Citizen Informant #1820,28,3,1,1,2
1821,1821,Citizen Informant #1821,44,10,1,1,2
1822,1822,Citizen Informant #1822,48,3,1,1,1
1823,1823,Citizen Informant #1823,47,9,1,1,1
1824,1824,Citizen Informant #1824,42,5,1,1,2
1825,1825,Citizen Informant #1825,39,9,1,1,1
1826,1826,Citizen Informant #1826,46,1,1,1,2
1827,1827,Citizen Informant #1827,58,8,1,1,2
1828,1828,Citizen Informant #1828,59,10,1,1,1
1829,1829,Citizen Informant #1829,32,4,1,1,2
1830,1830,Citizen Informant #1830,37,9,1,1,1
1831,1831,Citizen Informant #1831,57,8,1,1,2
1832,1832,Citizen Informant #1832,60,4,1,1,1
1833,1833,Citizen Informant #1833,52,5,1,1,1
1834,1834,Citizen Informant #1834,60,1,1,1,1
1835,1835,Citizen Informant #1835,25,10,1,1,1
1836,1836,Citizen Informant #1836,44,8,1,1,1
1837,1837,Citizen Informant #1837,51,6,1,1,1
1838,1838,Citizen Informant #1838,38,9,1,1,1
1839,1839,Citizen Informant #1839,41,3,1,1,2
1840,1840,Citizen Informant #1840,27,4,1,1,1
1841,1841,Citizen Informant #1841,56,9,1,1,2
1842,1842,Citizen Informant #1842,58,4,1,1,2
1843,1843,Citizen Informant #1843,34,2,1,1,2
1844,1844,Citizen Informant #1844,31,1,1,1,1
1845,1845,Citizen Informant #1845,28,5,1,1,1
1846,1846,Citizen Informant #1846,38,8,1,1,2
1847,1847,Citizen Informant #1847,30,6,1,1,2
1848,1848,Citizen Informant #1848,27,1,1,1,2
1849,1849,Citizen Informant #1849,26,9,1,1,1
1850,1850,Citizen Informant #1850,47,6,1,1,2
1851,1851,Citizen Informant #1851,30,7,1,1,2
1852,1852,Citizen Informant #1852,37,3,1,1,2
1853,1853,Citizen Informant #1853,47,6,1,1,2
1854,1854,Citizen Informant #1854,48,6,1,1,2
1855,1855,Citizen Informant #1855,55,1,1,1,1
1856,1856,Citizen Informant #1856,25,9,1,1,1
1857,1857,Citizen Informant #1857,47,4,1,1,2
1858,1858,Citizen Informant #1858,49,9,1,1,1
1859,1859,Citizen Informant #1859,53,10,1,1,2
1860,1860,Citizen Informant #1860,28,10,1,1,1
1861,1861,Citizen Informant #1861,35,10,1,1,2
1862,1862,Citizen Informant #1862,32,8,1,1,2
1863,1863,Citizen Informant #1863,28,2,1,1,2
1864,1864,Citizen Informant #1864,52,10,1,1,1
1865,1865,Citizen Informant #1865,47,5,1,1,2
1866,1866,Citizen Informant #1866,28,10,1,1,1
1867,1867,Citizen Informant #1867,27,2,1,1,2
1868,1868,Citizen Informant #1868,53,7,1,1,1
1869,1869,Citizen Informant #1869,46,8,1,1,1
1870,1870,Citizen Informant #1870,25,6,1,1,2
1871,1871,Citizen Informant #1871,38,5,1,1,2
1872,1872,Citizen Informant #1872,41,10,1,1,2
1873,1873,Citizen Informant #1873,33,9,1,1,2
1874,1874,Citizen Informant #1874,32,2,1,1,2
1875,1875,Citizen Informant #1875,55,2,1,1,2
1876,1876,Citizen Informant #1876,46,10,1,1,2
1877,1877,Citizen Informant #1877,44,1,1,1,2
1878,1878,Citizen Informant #1878,46,6,1,1,1
1879,1879,Citizen Informant #1879,60,2,1,1,2
1880,1880,Citizen Informant #1880,25,8,1,1,1
1881,1881,Citizen Informant #1881,52,6,1,1,1
1882,1882,Citizen Informant #1882,44,2,1,1,1
1883,1883,Citizen Informant #1883,29,10,1,1,1
1884,1884,Citizen Informant #1884,42,5,1,1,2
1885,1885,Citizen Informant #1885,38,4,1,1,2
1886,1886,Citizen Informant #1886,28,10,1,1,2
1887,1887,Citizen Informant #1887,43,5,1,1,2
1888,1888,Citizen Informant #1888,26,2,1,1,2
1889,1889,Citizen Informant #1889,40,6,1,1,2
1890,1890,Citizen Informant #1890,53,7,1,1,1
1891,1891,Citizen Informant #1891,57,6,1,1,1
1892,1892,Citizen Informant #1892,38,3,1,1,1
1893,1893,Citizen Informant #1893,50,9,1,1,2
1894,1894,Citizen Informant #1894,25,1,1,1,2
1895,1895,Citizen Informant #1895,44,1,1,1,1
1896,1896,Citizen Informant #1896,59,2,1,1,1
1897,1897,Citizen Informant #1897,35,7,1,1,2
1898,1898,Citizen Informant #1898,56,7,1,1,2
1899,1899,Citizen Informant #1899,52,5,1,1,2
1900,1900,Citizen Informant #1900,52,1,1,1,1
1901,1901,Citizen Informant #1901,28,8,1,1,2
1902,1902,Citizen Informant #1902,39,5,1,1,2
1903,1903,Citizen Informant #1903,50,10,1,1,2
1904,1904,Citizen Informant #1904,36,7,1,1,1
1905,1905,Citizen Informant #1905,44,10,1,1,1
1906,1906,Citizen Informant #1906,28,4,1,1,1
1907,1907,Citizen Informant #1907,58,5,1,1,1
1908,1908,Citizen Informant #1908,26,5,1,1,1
1909,1909,Citizen Informant #1909,53,1,1,1,2
1910,1910,Citizen Informant #1910,27,10,1,1,1
1911,1911,Citizen Informant #1911,56,10,1,1,2
1912,1912,Citizen Informant #1912,56,10,1,1,2
1913,1913,Citizen Informant #1913,29,4,1,1,1
1914,1914,Citizen Informant #1914,28,1,1,1,2
1915,1915,Citizen Informant #1915,35,1,1,1,1
1916,1916,Citizen Informant #1916,49,2,1,1,2
1917,1917,Citizen Informant #1917,26,9,1,1,1
1918,1918,Citizen Informant #1918,60,1,1,1,2
1919,1919,Citizen Informant #1919,41,8,1,1,2
1920,1920,Citizen Informant #1920,48,10,1,1,2
1921,1921,Citizen Informant #1921,49,4,1,1,1
1922,1922,Citizen Informant #1922,32,7,1,1,2
1923,1923,Citizen Informant #1923,50,3,1,1,2
1924,1924,Citizen Informant #1924,50,1,1,1,2
1925,1925,Citizen Informant #1925,29,6,1,1,1
1926,1926,Citizen Informant #1926,58,3,1,1,1
1927,1927,Citizen Informant #1927,42,2,1,1,2
1928,1928,Citizen Informant #1928,28,2,1,1,2
1929,1929,Citizen Informant #1929,55,3,1,1,2
1930,1930,Citizen Informant #1930,56,2,1,1,1
1931,1931,Citizen Informant #1931,46,9,1,1,1
1932,1932,Citizen Informant #1932,27,6,1,1,1
1933,1933,Citizen Informant #1933,57,2,1,1,1
1934,1934,Citizen Informant #1934,26,3,1,1,2
1935,1935,Citizen Informant #1935,57,4,1,1,1
1936,1936,Citizen Informant #1936,37,9,1,1,1
1937,1937,Citizen Informant #1937,56,3,1,1,1
1938,1938,Citizen Informant #1938,59,1,1,1,2
1939,1939,Citizen Informant #1939,34,7,1,1,1
1940,1940,Citizen Informant #1940,52,6,1,1,2
1941,1941,Citizen Informant #1941,58,1,1,1,1
1942,1942,Citizen Informant #1942,33,2,1,1,1
1943,1943,Citizen Informant #1943,28,6,1,1,1
1944,1944,Citizen Informant #1944,31,1,1,1,2
1945,1945,Citizen Informant #1945,48,3,1,1,1
1946,1946,Citizen Informant #1946,40,8,1,1,2
1947,1947,Citizen Informant #1947,49,1,1,1,2
1948,1948,Citizen Informant #1948,58,3,1,1,2
1949,1949,Citizen Informant #1949,28,10,1,1,1
1950,1950,Citizen Informant #1950,50,4,1,1,2
1951,1951,Citizen Informant #1951,41,7,1,1,2
1952,1952,Citizen Informant #1952,25,7,1,1,2
1953,1953,Citizen Informant #1953,52,3,1,1,1
1954,1954,Citizen Informant #1954,55,7,1,1,1
1955,1955,Citizen Informant #1955,60,5,1,1,2
1956,1956,Citizen Informant #1956,39,3,1,1,1
1957,1957,Citizen Informant #1957,30,3,1,1,1
1958,1958,Citizen Informant #1958,36,8,1,1,2
1959,1959,Citizen Informant #1959,28,3,1,1,1
1960,1960,Citizen Informant #1960,48,4,1,1,1
1961,1961,Citizen Informant #1961,25,4,1,1,1
1962,1962,Citizen Informant #1962,41,3,1,1,1
1963,1963,Citizen Informant #1963,44,10,1,1,1
1964,1964,Citizen Informant #1964,59,2,1,1,1
1965,1965,Citizen Informant #1965,42,7,1,1,1
1966,1966,Citizen Informant #1966,45,5,1,1,2
1967,1967,Citizen Informant #1967,27,3,1,1,2
1968,1968,Citizen Informant #1968,55,10,1,1,1
1969,1969,Citizen Informant #1969,34,8,1,1,1
1970,1970,Citizen Informant #1970,39,8,1,1,1
1971,1971,Citizen Informant #1971,50,10,1,1,2
1972,1972,Citizen Informant #1972,52,6,1,1,2
1973,1973,Citizen Informant #1973,57,3,1,1,1
1974,1974,Citizen Informant #1974,33,7,1,1,2
1975,1975,Citizen Informant #1975,33,9,1,1,2
1976,1976,Citizen Informant #1976,28,3,1,1,2
1977,1977,Citizen Informant #1977,25,4,1,1,2
1978,1978,Citizen Informant #1978,42,5,1,1,2
1979,1979,Citizen Informant #1979,44,1,1,1,2
1980,1980,Citizen Informant #1980,57,10,1,1,1
1981,1981,Citizen Informant #1981,55,3,1,1,1
1982,1982,Citizen Informant #1982,35,10,1,1,1
1983,1983,Citizen Informant #1983,26,7,1,1,2
1984,1984,Citizen Informant #1984,54,3,1,1,1
1985,1985,Citizen Informant #1985,31,3,1,1,1
1986,1986,Citizen Informant #1986,53,7,1,1,2
1987,1987,Citizen Informant #1987,25,9,1,1,1
1988,1988,Citizen Informant #1988,31,10,1,1,1
1989,1989,Citizen Informant #1989,39,4,1,1,2
1990,1990,Citizen Informant #1990,43,10,1,1,2
1991,1991,Citizen Informant #1991,30,7,1,1,2
1992,1992,Citizen Informant #1992,35,1,1,1,2
1993,1993,Citizen Informant #1993,52,10,1,1,2
1994,1994,Citizen Informant #1994,33,7,1,1,2
1995,1995,Citizen Informant #1995,53,7,1,1,2
1996,1996,Citizen Informant #1996,25,7,1,1,2
1997,1997,Citizen Informant #1997,33,8,1,1,2
1998,1998,Citizen Informant #1998,40,3,1,1,2
1999,1999,Citizen Informant #1999,48,3,1,1,2
2000,2000,Citizen Informant #2000,54,3,1,1,1
2001,2001,Citizen Informant #2001,60,2,1,1,1
2002,2002,Citizen Informant #2002,50,3,1,1,2
2003,2003,Citizen Informant #2003,25,5,1,1,1
2004,2004,Citizen Informant #2004,55,5,1,1,2
2005,2005,Citizen Informant #2005,60,5,1,1,2
2006,2006,Citizen Informant #2006,31,4,1,1,1
2007,2007,Citizen Informant #2007,59,9,1,1,1
2008,2008,Citizen Informant #2008,58,8,1,1,1
2009,2009,Citizen Informant #2009,46,7,1,1,1
2010,2010,Citizen Informant #2010,31,3,1,1,1
2011,2011,Citizen Informant #2011,40,4,1,1,2
2012,2012,Citizen Informant #2012,46,3,1,1,2
2013,2013,Citizen Informant #2013,26,5,1,1,2
2014,2014,Citizen Informant #2014,56,4,1,1,1
2015,2015,Citizen Informant #2015,31,4,1,1,1
2016,2016,Citizen Informant #2016,44,2,1,1,2
2017,2017,Citizen Informant #2017,56,3,1,1,2
2018,2018,Citizen Informant #2018,33,4,1,1,1
2019,2019,Citizen Informant #2019,42,7,1,1,2
2020,2020,Citizen Informant #2020,55,10,1,1,2
2021,2021,Citizen Informant #2021,37,8,1,1,1
2022,2022,Citizen Informant #2022,59,7,1,1,2
2023,2023,Citizen Informant #2023,28,2,1,1,1
2024,2024,Citizen Informant #2024,48,1,1,1,1
2025,2025,Citizen Informant #2025,56,10,1,1,2
2026,2026,Citizen Informant #2026,25,5,1,1,2
2027,2027,Citizen Informant #2027,26,10,1,1,2
2028,2028,Citizen Informant #2028,46,4,1,1,2
2029,2029,Citizen Informant #2029,45,5,1,1,1
2030,2030,Citizen Informant #2030,51,1,1,1,1
2031,2031,Citizen Informant #2031,41,5,1,1,1
2032,2032,Citizen Informant #2032,60,9,1,1,1
2033,2033,Citizen Informant #2033,55,4,1,1,1
2034,2034,Citizen Informant #2034,48,9,1,1,1
2035,2035,Citizen Informant #2035,44,9,1,1,2
2036,2036,Citizen Informant #2036,55,3,1,1,1
2037,2037,Citizen Informant #2037,51,2,1,1,1
2038,2038,Citizen Informant #2038,50,8,1,1,1
2039,2039,Citizen Informant #2039,35,4,1,1,2
2040,2040,Citizen Informant #2040,38,10,1,1,1
2041,2041,Citizen Informant #2041,53,1,1,1,1
2042,2042,Citizen Informant #2042,43,1,1,1,1
2043,2043,Citizen Informant #2043,40,4,1,1,1
2044,2044,Citizen Informant #2044,41,4,1,1,1
2045,2045,Citizen Informant #2045,31,9,1,1,2
2046,2046,Citizen Informant #2046,27,7,1,1,1
2047,2047,Citizen Informant #2047,31,10,1,1,2
2048,2048,Citizen Informant #2048,37,3,1,1,2
2049,2049,Citizen Informant #2049,37,6,1,1,2
2050,2050,Citizen Informant #2050,46,6,1,1,1
2051,2051,Citizen Informant #2051,57,10,1,1,2
2052,2052,Citizen Informant #2052,46,9,1,1,1
2053,2053,Citizen Informant #2053,27,2,1,1,1
2054,2054,Citizen Informant #2054,38,2,1,1,2
2055,2055,Citizen Informant #2055,46,7,1,1,2
2056,2056,Citizen Informant #2056,27,5,1,1,2
2057,2057,Citizen Informant #2057,49,2,1,1,2
2058,2058,Citizen Informant #2058,60,5,1,1,2
2059,2059,Citizen Informant #2059,38,7,1,1,1
2060,2060,Citizen Informant #2060,40,10,1,1,1
2061,2061,Citizen Informant #2061,31,8,1,1,2
2062,2062,Citizen Informant #2062,34,9,1,1,2
2063,2063,Citizen Informant #2063,51,1,1,1,1
2064,2064,Citizen Informant #2064,57,10,1,1,2
2065,2065,Citizen Informant #2065,29,9,1,1,1
2066,2066,Citizen Informant #2066,28,7,1,1,1
2067,2067,Citizen Informant #2067,33,5,1,1,1
2068,2068,Citizen Informant #2068,31,8,1,1,2
2069,2069,Citizen Informant #2069,27,4,1,1,1
2070,2070,Citizen Informant #2070,33,2,1,1,2
2071,2071,Citizen Informant #2071,57,2,1,1,1
2072,2072,Citizen Informant #2072,30,3,1,1,2
2073,2073,Citizen Informant #2073,49,8,1,1,2
2074,2074,Citizen Informant #2074,32,9,1,1,2
2075,2075,Citizen Informant #2075,39,8,1,1,2
2076,2076,Citizen Informant #2076,40,2,1,1,2
2077,2077,Citizen Informant #2077,35,10,1,1,2
2078,2078,Citizen Informant #2078,54,4,1,1,1
2079,2079,Citizen Informant #2079,30,4,1,1,2
2080,2080,Citizen Informant #2080,43,2,1,1,2
2081,2081,Citizen Informant #2081,25,5,1,1,2
2082,2082,Citizen Informant #2082,29,7,1,1,1
2083,2083,Citizen Informant #2083,46,2,1,1,2
2084,2084,Citizen Informant #2084,56,4,1,1,1
2085,2085,Citizen Informant #2085,36,5,1,1,2
2086,2086,Citizen Informant #2086,25,1,1,1,2
2087,2087,Citizen Informant #2087,26,5,1,1,1
2088,2088,Citizen Informant #2088,43,7,1,1,1
2089,2089,Citizen Informant #2089,60,2,1,1,2
2090,2090,Citizen Informant #2090,48,1,1,1,2
2091,2091,Citizen Informant #2091,57,8,1,1,1
2092,2092,Citizen Informant #2092,34,7,1,1,2
2093,2093,Citizen Informant #2093,31,2,1,1,2
2094,2094,Citizen Informant #2094,34,4,1,1,2
2095,2095,Citizen Informant #2095,38,3,1,1,1
2096,2096,Citizen Informant #2096,54,4,1,1,1
2097,2097,Citizen Informant #2097,31,9,1,1,1
2098,2098,Citizen Informant #2098,42,3,1,1,1
2099,2099,Citizen Informant #2099,34,2,1,1,2
2100,2100,Citizen Informant #2100,48,8,1,1,1
2101,2101,Citizen Informant #2101,52,6,1,1,1
2102,2102,Citizen Informant #2102,42,8,1,1,2
2103,2103,Citizen Informant #2103,55,3,1,1,1
2104,2104,Citizen Informant #2104,46,2,1,1,1
2105,2105,Citizen Informant #2105,38,10,1,1,1
2106,2106,Citizen Informant #2106,44,9,1,1,1
2107,2107,Citizen Informant #2107,55,5,1,1,1
2108,2108,Citizen Informant #2108,55,1,1,1,2
2109,2109,Citizen Informant #2109,44,9,1,1,2
2110,2110,Citizen Informant #2110,58,1,1,1,1
2111,2111,Citizen Informant #2111,28,5,1,1,1
2112,2112,Citizen Informant #2112,38,1,1,1,1
2113,2113,Citizen Informant #2113,53,8,1,1,1
2114,2114,Citizen Informant #2114,26,7,1,1,1
2115,2115,Citizen Informant #2115,48,3,1,1,1
2116,2116,Citizen Informant #2116,52,3,1,1,2
2117,2117,Citizen Informant #2117,25,1,1,1,1
2118,2118,Citizen Informant #2118,54,9,1,1,2
2119,2119,Citizen Informant #2119,59,1,1,1,1
2120,2120,Citizen Informant #2120,45,10,1,1,1
2121,2121,Citizen Informant #2121,49,7,1,1,2
2122,2122,Citizen Informant #2122,28,10,1,1,1
2123,2123,Citizen Informant #2123,49,2,1,1,1
2124,2124,Citizen Informant #2124,33,6,1,1,2
2125,2125,Citizen Informant #2125,30,8,1,1,2
2126,2126,Citizen Informant #2126,30,9,1,1,1
2127,2127,Citizen Informant #2127,47,8,1,1,2
2128,2128,Citizen Informant #2128,51,8,1,1,2
2129,2129,Citizen Informant #2129,41,6,1,1,1
2130,2130,Citizen Informant #2130,52,8,1,1,2
2131,2131,Citizen Informant #2131,36,6,1,1,2
2132,2132,Citizen Informant #2132,47,1,1,1,1
2133,2133,Citizen Informant #2133,49,8,1,1,2
2134,2134,Citizen Informant #2134,30,1,1,1,2
2135,2135,Citizen Informant #2135,35,4,1,1,1
2136,2136,Citizen Informant #2136,55,9,1,1,2
2137,2137,Citizen Informant #2137,31,7,1,1,1
2138,2138,Citizen Informant #2138,43,10,1,1,2
2139,2139,Citizen Informant #2139,54,3,1,1,2
2140,2140,Citizen Informant #2140,31,5,1,1,2
2141,2141,Citizen Informant #2141,43,6,1,1,2
2142,2142,Citizen Informant #2142,29,6,1,1,2
2143,2143,Citizen Informant #2143,28,8,1,1,1
2144,2144,Citizen Informant #2144,58,6,1,1,2
2145,2145,Citizen Informant #2145,41,8,1,1,2
2146,2146,Citizen Informant #2146,57,5,1,1,2
2147,2147,Citizen Informant #2147,36,6,1,1,2
2148,2148,Citizen Informant #2148,53,8,1,1,1
2149,2149,Citizen Informant #2149,60,4,1,1,1
2150,2150,Citizen Informant #2150,56,10,1,1,1
2151,2151,Citizen Informant #2151,44,10,1,1,1
2152,2152,Citizen Informant #2152,50,7,1,1,1
2153,2153,Citizen Informant #2153,53,7,1,1,2
2154,2154,Citizen Informant #2154,36,1,1,1,2
2155,2155,Citizen Informant #2155,53,7,1,1,2
2156,2156,Citizen Informant #2156,49,3,1,1,1
2157,2157,Citizen Informant #2157,39,10,1,1,1
2158,2158,Citizen Informant #2158,29,6,1,1,1
2159,2159,Citizen Informant #2159,44,7,1,1,2
2160,2160,Citizen Informant #2160,56,3,1,1,1
2161,2161,Citizen Informant #2161,40,4,1,1,1
2162,2162,Citizen Informant #2162,28,3,1,1,2
2163,2163,Citizen Informant #2163,41,3,1,1,2
2164,2164,Citizen Informant #2164,49,1,1,1,1
2165,2165,Citizen Informant #2165,38,8,1,1,2
2166,2166,Citizen Informant #2166,27,5,1,1,1
2167,2167,Citizen Informant #2167,48,6,1,1,2
2168,2168,Citizen Informant #2168,54,10,1,1,2
2169,2169,Citizen Informant #2169,25,4,1,1,2
2170,2170,Citizen Informant #2170,30,3,1,1,2
2171,2171,Citizen Informant #2171,55,7,1,1,1
2172,2172,Citizen Informant #2172,46,7,1,1,2
2173,2173,Citizen Informant #2173,28,10,1,1,1
2174,2174,Citizen Informant #2174,25,2,1,1,1
