AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1993,1993,Unknown Suspect,37,1,A1
1994,1994,Unknown Suspect,41,1,A1
1995,1995,Unknown Suspect,41,1,A1
1996,1996,Unknown Suspect,36,1,A1
1997,1997,Unknown Suspect,29,1,A1
1998,1998,Unknown Suspect,45,1,A1
1999,1999,Unknown Suspect,25,1,A1
2000,2000,Unknown Suspect,42,1,A1
2001,2001,Unknown Suspect,41,1,A1
2002,2002,Unknown Suspect,35,1,A1
2003,2003,Unknown Suspect,41,1,A1
2004,2004,Unknown Suspect,22,1,A1
2005,2005,Unknown Suspect,40,1,A1
2006,2006,Unknown Suspect,30,1,A1
2007,2007,Unknown Suspect,28,1,A1
2008,2008,Unknown Suspect,29,1,A1
2009,2009,Unknown Suspect,33,1,A1
2010,2010,Unknown Suspect,27,1,A1
2011,2011,Unknown Suspect,31,1,A1
2012,2012,Unknown Suspect,23,1,A1
2013,2013,Unknown Suspect,33,1,A1
2014,2014,Unknown Suspect,29,1,A1
2015,2015,Unknown Suspect,25,1,A1
2016,2016,Unknown Suspect,30,1,A1
2017,2017,Unknown Suspect,25,1,A1
2018,2018,Unknown Suspect,33,1,A1
2019,2019,Unknown Suspect,44,1,A1
2020,2020,Unknown Suspect,36,1,A1
2021,2021,Unknown Suspect,41,1,A1
2022,2022,Unknown Suspect,39,1,A1
2023,2023,Unknown Suspect,39,1,A1
2024,2024,Unknown Suspect,36,1,A1
2025,2025,Unknown Suspect,24,1,A1
2026,2026,Unknown Suspect,25,1,A1
2027,2027,Unknown Suspect,33,1,A1
2028,2028,Unknown Suspect,23,1,A1
2029,2029,Unknown Suspect,23,1,A1
2030,2030,Unknown Suspect,44,1,A1
2031,2031,Unknown Suspect,23,1,A1
2032,2032,Unknown Suspect,27,1,A1
2033,2033,Unknown Suspect,30,1,A1
2034,2034,Unknown Suspect,22,1,A1
2035,2035,Unknown Suspect,24,1,A1
2036,2036,Unknown Suspect,27,1,A1
2037,2037,Unknown Suspect,23,1,A1
2038,2038,Unknown Suspect,42,1,A1
2039,2039,Unknown Suspect,44,1,A1
2040,2040,Unknown Suspect,26,1,A1
2041,2041,Unknown Suspect,24,1,A1
2042,2042,Unknown Suspect,36,1,A1
2043,2043,Unknown Suspect,39,1,A1
2044,2044,Unknown Suspect,30,1,A1
2045,2045,Unknown Suspect,26,1,A1
2046,2046,Unknown Suspect,32,1,A1
2047,2047,Unknown Suspect,41,1,A1
2048,2048,Unknown Suspect,43,1,A1
2049,2049,Unknown Suspect,40,1,A1
2050,2050,Unknown Suspect,45,1,A1
2051,2051,Unknown Suspect,34,1,A1
2052,2052,Unknown Suspect,22,1,A1
2053,2053,Unknown Suspect,31,1,A1
2054,2054,Unknown Suspect,43,1,A1
2055,2055,Unknown Suspect,24,1,A1
2056,2056,Unknown Suspect,26,1,A1
2057,2057,Unknown Suspect,24,1,A1
2058,2058,Unknown Suspect,27,1,A1
2059,2059,Unknown Suspect,29,1,A1
2060,2060,Unknown Suspect,38,1,A1
2061,2061,Unknown Suspect,38,1,A1
2062,2062,Unknown Suspect,27,1,A1
2063,2063,Unknown Suspect,44,1,A1
2064,2064,Unknown Suspect,44,1,A1
2065,2065,Unknown Suspect,31,1,A1
2066,2066,Unknown Suspect,33,1,A1
2067,2067,Unknown Suspect,36,1,A1
2068,2068,Unknown Suspect,26,1,A1
2069,2069,Unknown Suspect,22,1,A1
2070,2070,Unknown Suspect,42,1,A1
2071,2071,Unknown Suspect,43,1,A1
2072,2072,Unknown Suspect,41,1,A1
2073,2073,Unknown Suspect,25,1,A1
2074,2074,Unknown Suspect,37,1,A1
2075,2075,Unknown Suspect,40,1,A1
2076,2076,Unknown Suspect,31,1,A1
2077,2077,Unknown Suspect,44,1,A1
2078,2078,Unknown Suspect,43,1,A1
2079,2079,Unknown Suspect,36,1,A1
2080,2080,Unknown Suspect,34,1,A1
2081,2081,Unknown Suspect,29,1,A1
2082,2082,Unknown Suspect,22,1,A1
2083,2083,Unknown Suspect,29,1,A1
2084,2084,Unknown Suspect,29,1,A1
2085,2085,Unknown Suspect,43,1,A1
2086,2086,Unknown Suspect,37,1,A1
2087,2087,Unknown Suspect,33,1,A1
2088,2088,Unknown Suspect,28,1,A1
2089,2089,Unknown Suspect,37,1,A1
2090,2090,Unknown Suspect,24,1,A1
2091,2091,Unknown Suspect,44,1,A1
2092,2092,Unknown Suspect,32,1,A1
2093,2093,Unknown Suspect,40,1,A1
2094,2094,Unknown Suspect,41,1,A1
2095,2095,Unknown Suspect,43,1,A1
2096,2096,Unknown Suspect,25,1,A1
2097,2097,Unknown Suspect,26,1,A1
2098,2098,Unknown Suspect,28,1,A1
2099,2099,Unknown Suspect,44,1,A1
2100,2100,Unknown Suspect,24,1,A1
2101,2101,Unknown Suspect,33,1,A1
2102,2102,Unknown Suspect,44,1,A1
2103,2103,Unknown Suspect,40,1,A1
2104,2104,Unknown Suspect,25,1,A1
2105,2105,Unknown Suspect,25,1,A1
2106,2106,Unknown Suspect,28,1,A1
2107,2107,Unknown Suspect,45,1,A1
2108,2108,Unknown Suspect,25,1,A1
2109,2109,Unknown Suspect,31,1,A1
2110,2110,Unknown Suspect,32,1,A1
2111,2111,Unknown Suspect,31,1,A1
2112,2112,Unknown Suspect,22,1,A1
2113,2113,Unknown Suspect,37,1,A1
2114,2114,Unknown Suspect,33,1,A1
2115,2115,Unknown Suspect,39,1,A1
2116,2116,Unknown Suspect,22,1,A1
2117,2117,Unknown Suspect,33,1,A1
2118,2118,Unknown Suspect,27,1,A1
2119,2119,Unknown Suspect,27,1,A1
2120,2120,Unknown Suspect,25,1,A1
2121,2121,Unknown Suspect,39,1,A1
2122,2122,Unknown Suspect,42,1,A1
2123,2123,Unknown Suspect,33,1,A1
2124,2124,Unknown Suspect,35,1,A1
2125,2125,Unknown Suspect,42,1,A1
2126,2126,Unknown Suspect,37,1,A1
2127,2127,Unknown Suspect,45,1,A1
2128,2128,Unknown Suspect,40,1,A1
2129,2129,Unknown Suspect,24,1,A1
2130,2130,Unknown Suspect,38,1,A1
2131,2131,Unknown Suspect,37,1,A1
2132,2132,Unknown Suspect,29,1,A1
2133,2133,Unknown Suspect,37,1,A1
2134,2134,Unknown Suspect,45,1,A1
2135,2135,Unknown Suspect,34,1,A1
2136,2136,Unknown Suspect,45,1,A1
2137,2137,Unknown Suspect,26,1,A1
2138,2138,Unknown Suspect,42,1,A1
2139,2139,Unknown Suspect,28,1,A1
2140,2140,Unknown Suspect,41,1,A1
2141,2141,Unknown Suspect,36,1,A1
2142,2142,Unknown Suspect,45,1,A1
2143,2143,Unknown Suspect,39,1,A1
2144,2144,Unknown Suspect,43,1,A1
2145,2145,Unknown Suspect,41,1,A1
2146,2146,Unknown Suspect,45,1,A1
2147,2147,Unknown Suspect,28,1,A1
2148,2148,Unknown Suspect,23,1,A1
2149,2149,Unknown Suspect,23,1,A1
2150,2150,Unknown Suspect,35,1,A1
2151,2151,Unknown Suspect,37,1,A1
2152,2152,Unknown Suspect,33,1,A1
2153,2153,Unknown Suspect,42,1,A1
2154,2154,Unknown Suspect,25,1,A1
2155,2155,Unknown Suspect,27,1,A1
2156,2156,Unknown Suspect,37,1,A1
2157,2157,Unknown Suspect,45,1,A1
2158,2158,Unknown Suspect,23,1,A1
2159,2159,Unknown Suspect,32,1,A1
2160,2160,Unknown Suspect,39,1,A1
2161,2161,Unknown Suspect,26,1,A1
2162,2162,Unknown Suspect,24,1,A1
2163,2163,Unknown Suspect,23,1,A1
2164,2164,Unknown Suspect,25,1,A1
2165,2165,Unknown Suspect,25,1,A1
2166,2166,Unknown Suspect,31,1,A1
2167,2167,Unknown Suspect,32,1,A1
2168,2168,Unknown Suspect,29,1,A1
2169,2169,Unknown Suspect,41,1,A1
2170,2170,Unknown Suspect,26,1,A1
2171,2171,Unknown Suspect,41,1,A1
2172,2172,Unknown Suspect,35,1,A1
2173,2173,Unknown Suspect,38,1,A1
2174,2174,Unknown Suspect,32,1,A1
2175,2175,Unknown Suspect,38,1,A1
2176,2176,Unknown Suspect,44,1,A1
2177,2177,Unknown Suspect,38,1,A1
2178,2178,Unknown Suspect,27,1,A1
2179,2179,Unknown Suspect,39,1,A1
2180,2180,Unknown Suspect,42,1,A1
2181,2181,Unknown Suspect,40,1,A1
2182,2182,Unknown Suspect,37,1,A1
2183,2183,Unknown Suspect,37,1,A1
2184,2184,Unknown Suspect,43,1,A1
2185,2185,Unknown Suspect,35,1,A1
2186,2186,Unknown Suspect,26,1,A1
2187,2187,Unknown Suspect,37,1,A1
2188,2188,Unknown Suspect,43,1,A1
2189,2189,Unknown Suspect,27,1,A1
2190,2190,Unknown Suspect,44,1,A1
2191,2191,Unknown Suspect,27,1,A1
2192,2192,Unknown Suspect,36,1,A1
2193,2193,Unknown Suspect,45,1,A1
2194,2194,Unknown Suspect,22,1,A1
2195,2195,Unknown Suspect,40,1,A1
2196,2196,Unknown Suspect,43,1,A1
2197,2197,Unknown Suspect,26,1,A1
2198,2198,Unknown Suspect,39,1,A1
2199,2199,Unknown Suspect,43,1,A1
2200,2200,Unknown Suspect,25,1,A1
2201,2201,Unknown Suspect,41,1,A1
2202,2202,Unknown Suspect,35,1,A1
2203,2203,Unknown Suspect,34,1,A1
2204,2204,Unknown Suspect,25,1,A1
2205,2205,Unknown Suspect,22,1,A1
2206,2206,Unknown Suspect,29,1,A1
2207,2207,Unknown Suspect,42,1,A1
2208,2208,Unknown Suspect,30,1,A1
2209,2209,Unknown Suspect,32,1,A1
2210,2210,Unknown Suspect,24,1,A1
2211,2211,Unknown Suspect,43,1,A1
2212,2212,Unknown Suspect,23,1,A1
2213,2213,Unknown Suspect,30,1,A1
2214,2214,Unknown Suspect,22,1,A1
2215,2215,Unknown Suspect,23,1,A1
2216,2216,Unknown Suspect,31,1,A1
2217,2217,Unknown Suspect,44,1,A1
2218,2218,Unknown Suspect,26,1,A1
2219,2219,Unknown Suspect,44,1,A1
2220,2220,Unknown Suspect,35,1,A1
2221,2221,Unknown Suspect,41,1,A1
2222,2222,Unknown Suspect,29,1,A1
2223,2223,Unknown Suspect,37,1,A1
2224,2224,Unknown Suspect,45,1,A1
2225,2225,Unknown Suspect,23,1,A1
2226,2226,Unknown Suspect,24,1,A1
2227,2227,Unknown Suspect,40,1,A1
2228,2228,Unknown Suspect,22,1,A1
2229,2229,Unknown Suspect,43,1,A1
2230,2230,Unknown Suspect,31,1,A1
2231,2231,Unknown Suspect,45,1,A1
2232,2232,Unknown Suspect,32,1,A1
2233,2233,Unknown Suspect,40,1,A1
2234,2234,Unknown Suspect,25,1,A1
2235,2235,Unknown Suspect,38,1,A1
2236,2236,Unknown Suspect,24,1,A1
2237,2237,Unknown Suspect,36,1,A1
2238,2238,Unknown Suspect,26,1,A1
2239,2239,Unknown Suspect,42,1,A1
2240,2240,Unknown Suspect,23,1,A1
2241,2241,Unknown Suspect,33,1,A1
2242,2242,Unknown Suspect,36,1,A1
2243,2243,Unknown Suspect,26,1,A1
2244,2244,Unknown Suspect,45,1,A1
2245,2245,Unknown Suspect,29,1,A1
2246,2246,Unknown Suspect,34,1,A1
2247,2247,Unknown Suspect,31,1,A1
2248,2248,Unknown Suspect,31,1,A1
2249,2249,Unknown Suspect,34,1,A1
2250,2250,Unknown Suspect,38,1,A1
2251,2251,Unknown Suspect,39,1,A1
2252,2252,Unknown Suspect,26,1,A1
2253,2253,Unknown Suspect,30,1,A1
2254,2254,Unknown Suspect,33,1,A1
2255,2255,Unknown Suspect,29,1,A1
2256,2256,Unknown Suspect,30,1,A1
2257,2257,Unknown Suspect,28,1,A1
2258,2258,Unknown Suspect,22,1,A1
2259,2259,Unknown Suspect,26,1,A1
2260,2260,Unknown Suspect,40,1,A1
2261,2261,Unknown Suspect,24,1,A1
2262,2262,Unknown Suspect,28,1,A1
2263,2263,Unknown Suspect,23,1,A1
2264,2264,Unknown Suspect,39,1,A1
2265,2265,Unknown Suspect,32,1,A1
2266,2266,Unknown Suspect,37,1,A1
2267,2267,Unknown Suspect,27,1,A1
2268,2268,Unknown Suspect,42,1,A1
2269,2269,Unknown Suspect,30,1,A1
2270,2270,Unknown Suspect,45,1,A1
2271,2271,Unknown Suspect,22,1,A1
2272,2272,Unknown Suspect,22,1,A1
2273,2273,Unknown Suspect,42,1,A1
2274,2274,Unknown Suspect,28,1,A1
2275,2275,Unknown Suspect,37,1,A1
2276,2276,Unknown Suspect,40,1,A1
2277,2277,Unknown Suspect,24,1,A1
2278,2278,Unknown Suspect,22,1,A1
2279,2279,Unknown Suspect,26,1,A1
2280,2280,Unknown Suspect,29,1,A1
2281,2281,Unknown Suspect,44,1,A1
2282,2282,Unknown Suspect,26,1,A1
2283,2283,Unknown Suspect,31,1,A1
2284,2284,Unknown Suspect,29,1,A1
2285,2285,Unknown Suspect,25,1,A1
2286,2286,Unknown Suspect,30,1,A1
2287,2287,Unknown Suspect,39,1,A1
2288,2288,Unknown Suspect,44,1,A1
2289,2289,Unknown Suspect,39,1,A1
2290,2290,Unknown Suspect,23,1,A1
2291,2291,Unknown Suspect,39,1,A1
2292,2292,Unknown Suspect,30,1,A1
2293,2293,Unknown Suspect,27,1,A1
2294,2294,Unknown Suspect,42,1,A1
2295,2295,Unknown Suspect,27,1,A1
2296,2296,Unknown Suspect,35,1,A1
2297,2297,Unknown Suspect,34,1,A1
2298,2298,Unknown Suspect,43,1,A1
2299,2299,Unknown Suspect,45,1,A1
2300,2300,Unknown Suspect,45,1,A1
2301,2301,Unknown Suspect,42,1,A1
2302,2302,Unknown Suspect,28,1,A1
2303,2303,Unknown Suspect,34,1,A1
2304,2304,Unknown Suspect,32,1,A1
2305,2305,Unknown Suspect,42,1,A1
2306,2306,Unknown Suspect,38,1,A1
2307,2307,Unknown Suspect,34,1,A1
2308,2308,Unknown Suspect,33,1,A1
2309,2309,Unknown Suspect,23,1,A1
2310,2310,Unknown Suspect,27,1,A1
2311,2311,Unknown Suspect,41,1,A1
2312,2312,Unknown Suspect,32,1,A1
2313,2313,Unknown Suspect,29,1,A1
2314,2314,Unknown Suspect,43,1,A1
2315,2315,Unknown Suspect,25,1,A1
2316,2316,Unknown Suspect,30,1,A1
2317,2317,Unknown Suspect,44,1,A1
2318,2318,Unknown Suspect,31,1,A1
2319,2319,Unknown Suspect,23,1,A1
2320,2320,Unknown Suspect,22,1,A1
2321,2321,Unknown Suspect,24,1,A1
2322,2322,Unknown Suspect,43,1,A1
2323,2323,Unknown Suspect,28,1,A1
2324,2324,Unknown Suspect,30,1,A1
2325,2325,Unknown Suspect,39,1,A1
2326,2326,Unknown Suspect,30,1,A1
2327,2327,Unknown Suspect,29,1,A1
2328,2328,Unknown Suspect,38,1,A1
2329,2329,Unknown Suspect,25,1,A1
2330,2330,Unknown Suspect,38,1,A1
2331,2331,Unknown Suspect,28,1,A1
2332,2332,Unknown Suspect,33,1,A1
2333,2333,Unknown Suspect,30,1,A1
2334,2334,Unknown Suspect,33,1,A1
2335,2335,Unknown Suspect,37,1,A1
2336,2336,Unknown Suspect,22,1,A1
2337,2337,Unknown Suspect,23,1,A1
2338,2338,Unknown Suspect,22,1,A1
2339,2339,Unknown Suspect,38,1,A1
2340,2340,Unknown Suspect,27,1,A1
2341,2341,Unknown Suspect,36,1,A1
2342,2342,Unknown Suspect,28,1,A1
2343,2343,Unknown Suspect,28,1,A1
2344,2344,Unknown Suspect,42,1,A1
2345,2345,Unknown Suspect,44,1,A1
2346,2346,Unknown Suspect,22,1,A1
2347,2347,Unknown Suspect,34,1,A1
2348,2348,Unknown Suspect,32,1,A1
2349,2349,Unknown Suspect,29,1,A1
2350,2350,Unknown Suspect,24,1,A1
2351,2351,Unknown Suspect,42,1,A1
2352,2352,Unknown Suspect,35,1,A1
2353,2353,Unknown Suspect,39,1,A1
2354,2354,Unknown Suspect,39,1,A1
2355,2355,Unknown Suspect,35,1,A1
2356,2356,Unknown Suspect,27,1,A1
2357,2357,Unknown Suspect,34,1,A1
2358,2358,Unknown Suspect,26,1,A1
2359,2359,Unknown Suspect,45,1,A1
2360,2360,Unknown Suspect,44,1,A1
2361,2361,Unknown Suspect,38,1,A1
2362,2362,Unknown Suspect,40,1,A1
2363,2363,Unknown Suspect,45,1,A1
2364,2364,Unknown Suspect,39,1,A1
2365,2365,Unknown Suspect,26,1,A1
2366,2366,Unknown Suspect,23,1,A1
2367,2367,Unknown Suspect,42,1,A1
2368,2368,Unknown Suspect,43,1,A1
2369,2369,Unknown Suspect,34,1,A1
2370,2370,Unknown Suspect,42,1,A1
2371,2371,Unknown Suspect,23,1,A1
2372,2372,Unknown Suspect,36,1,A1
2373,2373,Unknown Suspect,30,1,A1
2374,2374,Unknown Suspect,37,1,A1
2375,2375,Unknown Suspect,36,1,A1
2376,2376,Unknown Suspect,26,1,A1
2377,2377,Unknown Suspect,35,1,A1
2378,2378,Unknown Suspect,45,1,A1
2379,2379,Unknown Suspect,22,1,A1
2380,2380,Unknown Suspect,41,1,A1
2381,2381,Unknown Suspect,24,1,A1
2382,2382,Unknown Suspect,24,1,A1
2383,2383,Unknown Suspect,33,1,A1
2384,2384,Unknown Suspect,36,1,A1
2385,2385,Unknown Suspect,42,1,A1
2386,2386,Unknown Suspect,38,1,A1
2387,2387,Unknown Suspect,41,1,A1
2388,2388,Unknown Suspect,37,1,A1
2389,2389,Unknown Suspect,42,1,A1
2390,2390,Unknown Suspect,40,1,A1
2391,2391,Unknown Suspect,27,1,A1
2392,2392,Unknown Suspect,32,1,A1
2393,2393,Unknown Suspect,34,1,A1
2394,2394,Unknown Suspect,23,1,A1
2395,2395,Unknown Suspect,26,1,A1
2396,2396,Unknown Suspect,43,1,A1
2397,2397,Unknown Suspect,25,1,A1
2398,2398,Unknown Suspect,34,1,A1
2399,2399,Unknown Suspect,39,1,A1
2400,2400,Unknown Suspect,26,1,A1
2401,2401,Unknown Suspect,25,1,A1
2402,2402,Unknown Suspect,33,1,A1
2403,2403,Unknown Suspect,35,1,A1
2404,2404,Unknown Suspect,36,1,A1
2405,2405,Unknown Suspect,24,1,A1
2406,2406,Unknown Suspect,28,1,A1
2407,2407,Unknown Suspect,45,1,A1
2408,2408,Unknown Suspect,30,1,A1
2409,2409,Unknown Suspect,43,1,A1
2410,2410,Unknown Suspect,43,1,A1
2411,2411,Unknown Suspect,31,1,A1
2412,2412,Unknown Suspect,31,1,A1
2413,2413,Unknown Suspect,28,1,A1
2414,2414,Unknown Suspect,37,1,A1
2415,2415,Unknown Suspect,42,1,A1
2416,2416,Unknown Suspect,36,1,A1
2417,2417,Unknown Suspect,23,1,A1
2418,2418,Unknown Suspect,27,1,A1
2419,2419,Unknown Suspect,36,1,A1
2420,2420,Unknown Suspect,27,1,A1
2421,2421,Unknown Suspect,41,1,A1
2422,2422,Unknown Suspect,43,1,A1
2423,2423,Unknown Suspect,31,1,A1
2424,2424,Unknown Suspect,45,1,A1
2425,2425,Unknown Suspect,37,1,A1
2426,2426,Unknown Suspect,29,1,A1
2427,2427,Unknown Suspect,26,1,A1
2428,2428,Unknown Suspect,43,1,A1
2429,2429,Unknown Suspect,25,1,A1
2430,2430,Unknown Suspect,39,1,A1
2431,2431,Unknown Suspect,32,1,A1
2432,2432,Unknown Suspect,31,1,A1
2433,2433,Unknown Suspect,45,1,A1
2434,2434,Unknown Suspect,25,1,A1
2435,2435,Unknown Suspect,31,1,A1
2436,2436,Unknown Suspect,38,1,A1
2437,2437,Unknown Suspect,27,1,A1
2438,2438,Unknown Suspect,23,1,A1
2439,2439,Unknown Suspect,43,1,A1
2440,2440,Unknown Suspect,27,1,A1
2441,2441,Unknown Suspect,29,1,A1
2442,2442,Unknown Suspect,30,1,A1
2443,2443,Unknown Suspect,22,1,A1
2444,2444,Unknown Suspect,23,1,A1
2445,2445,Unknown Suspect,35,1,A1
2446,2446,Unknown Suspect,32,1,A1
2447,2447,Unknown Suspect,23,1,A1
2448,2448,Unknown Suspect,24,1,A1
2449,2449,Unknown Suspect,40,1,A1
2450,2450,Unknown Suspect,23,1,A1
2451,2451,Unknown Suspect,40,1,A1
2452,2452,Unknown Suspect,31,1,A1
2453,2453,Unknown Suspect,35,1,A1
2454,2454,Unknown Suspect,32,1,A1
2455,2455,Unknown Suspect,44,1,A1
2456,2456,Unknown Suspect,31,1,A1
2457,2457,Unknown Suspect,35,1,A1
2458,2458,Unknown Suspect,27,1,A1
2459,2459,Unknown Suspect,42,1,A1
2460,2460,Unknown Suspect,37,1,A1
2461,2461,Unknown Suspect,41,1,A1
2462,2462,Unknown Suspect,44,1,A1
2463,2463,Unknown Suspect,26,1,A1
2464,2464,Unknown Suspect,32,1,A1
2465,2465,Unknown Suspect,35,1,A1
2466,2466,Unknown Suspect,45,1,A1
2467,2467,Unknown Suspect,33,1,A1
2468,2468,Unknown Suspect,28,1,A1
2469,2469,Unknown Suspect,23,1,A1
2470,2470,Unknown Suspect,36,1,A1
2471,2471,Unknown Suspect,36,1,A1
2472,2472,Unknown Suspect,26,1,A1
2473,2473,Unknown Suspect,40,1,A1
2474,2474,Unknown Suspect,31,1,A1
2475,2475,Unknown Suspect,42,1,A1
2476,2476,Unknown Suspect,39,1,A1
2477,2477,Unknown Suspect,28,1,A1
2478,2478,Unknown Suspect,26,1,A1
2479,2479,Unknown Suspect,25,1,A1
2480,2480,Unknown Suspect,27,1,A1
2481,2481,Unknown Suspect,31,1,A1
2482,2482,Unknown Suspect,28,1,A1
2483,2483,Unknown Suspect,43,1,A1
2484,2484,Unknown Suspect,35,1,A1
2485,2485,Unknown Suspect,28,1,A1
2486,2486,Unknown Suspect,29,1,A1
2487,2487,Unknown Suspect,43,1,A1
2488,2488,Unknown Suspect,33,1,A1
2489,2489,Unknown Suspect,31,1,A1
2490,2490,Unknown Suspect,33,1,A1
2491,2491,Unknown Suspect,45,1,A1
2492,2492,Unknown Suspect,41,1,A1
2493,2493,Unknown Suspect,27,1,A1
2494,2494,Unknown Suspect,31,1,A1
2495,2495,Unknown Suspect,39,1,A1
2496,2496,Unknown Suspect,24,1,A1
2497,2497,Unknown Suspect,42,1,A1
2498,2498,Unknown Suspect,25,1,A1
2499,2499,Unknown Suspect,29,1,A1
2500,2500,Unknown Suspect,37,1,A1
